날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2024.03.17,일,13:00,대구 삼성 라이온즈 파크,삼성,2,NC,5,False,시범경기
2024.03.17,일,13:00,인천 SSG 랜더스 필드,SSG,6,두산,11,True,시범경기
2024.03.18,월,13:00,수원 케이티위즈 파크,KT,3,롯데,2,True,시범경기
2024.03.18,월,13:00,한화생명 이글스 파크,한화,0,두산,2,False,시범경기
2024.03.18,월,18:00,인천 SSG 랜더스 필드,SSG,3,NC,1,True,시범경기
2024.03.18,월,18:00,광주-기아 챔피언스필드,KIA,3,삼성,8,False,시범경기
2024.03.19,화,13:00,수원 케이티위즈 파크,-,KT  -,경기취소,롯데,False,시범경기
2024.03.19,화,13:00,인천 SSG 랜더스 필드,SSG,2,NC,7,False,시범경기
2024.03.19,화,13:00,한화생명 이글스 파크,한화,7,두산,7,False,시범경기
2024.03.19,화,13:00,광주-기아 챔피언스필드,KIA,9,삼성,3,True,시범경기
2024.03.19,화,13:00,잠실야구장,LG,12,키움,1,True,시범경기
2024.03.23,토,14:00,잠실야구장,LG,8,한화,2,True,페넌트레이스
2024.03.23,토,14:00,인천 SSG 랜더스 필드,SSG,5,롯데,3,True,페넌트레이스
2024.03.23,토,14:00,창원NC파크,NC,4,두산,3,True,페넌트레이스
2024.03.23,토,14:00,수원 케이티위즈 파크,KT,2,삼성,6,False,페넌트레이스
2024.03.23,토,14:00,광주-기아 챔피언스필드,KIA,7,키움,5,True,페넌트레이스
2024.03.24,일,14:00,잠실야구장,LG,4,한화,8,False,페넌트레이스
2024.03.24,일,14:00,인천 SSG 랜더스 필드,SSG,7,롯데,6,True,페넌트레이스
2024.03.24,일,14:00,창원NC파크,NC,3,두산,6,False,페넌트레이스
2024.03.24,일,14:00,수원 케이티위즈 파크,KT,8,삼성,11,True,페넌트레이스
2024.03.24,일,14:00,광주-기아 챔피언스필드,-,KIA  -,경기취소,키움,False,
2024.03.26,화,18:30,인천 SSG 랜더스 필드,SSG,0,한화,6,False,페넌트레이스
2024.03.26,화,18:30,광주-기아 챔피언스필드,KIA,2,롯데,1,True,페넌트레이스
2024.03.26,화,18:30,수원 케이티위즈 파크,KT,5,두산,8,False,페넌트레이스
2024.03.26,화,18:30,잠실야구장,LG,4,삼성,3,True,페넌트레이스
2024.03.26,화,18:30,창원NC파크,NC,10,키움,5,False,페넌트레이스
2024.03.27,수,18:30,인천 SSG 랜더스 필드,SSG,1,한화,3,False,페넌트레이스
2024.03.27,수,18:30,광주-기아 챔피언스필드,KIA,8,롯데,2,True,페넌트레이스
2024.03.27,수,18:30,수원 케이티위즈 파크,KT,8,두산,11,True,페넌트레이스
2024.03.27,수,18:30,잠실야구장,LG,2,삼성,2,False,페넌트레이스
2024.03.27,수,18:30,창원NC파크,NC,6,키움,2,True,페넌트레이스
2024.03.28,목,18:30,인천 SSG 랜더스 필드,SSG,6,한화,10,True,페넌트레이스
2024.03.28,목,18:30,광주-기아 챔피언스필드,-,KIA  -,경기취소,롯데,False,페넌트레이스
2024.03.28,목,18:30,수원 케이티위즈 파크,KT,8,두산,7,True,페넌트레이스
2024.03.28,목,18:30,잠실야구장,LG,18,삼성,1,True,페넌트레이스
2024.03.28,목,18:30,창원NC파크,-,NC  -,경기취소,키움,False,페넌트레이스
2024.03.29,금,18:30,잠실야구장,두산,2,KIA,4,False,페넌트레이스
2024.03.29,금,18:30,한화생명 이글스 파크,한화,3,KT,2,True,페넌트레이스
2024.03.29,금,18:30,고척 스카이돔,키움,0,LG,3,False,페넌트레이스
2024.03.29,금,18:30,사직야구장,롯데,3,NC,1,True,페넌트레이스
2024.03.29,금,18:30,대구 삼성 라이온즈 파크,삼성,4,SSG,6,False,페넌트레이스
2024.03.30,토,14:00,한화생명 이글스 파크,한화,8,KT,5,True,페넌트레이스
2024.03.30,토,17:00,잠실야구장,두산,8,KIA,0,True,페넌트레이스
2024.03.30,토,17:00,고척 스카이돔,키움,8,LG,3,True,페넌트레이스
2024.03.30,토,17:00,사직야구장,롯데,0,NC,8,False,페넌트레이스
2024.03.30,토,17:00,대구 삼성 라이온즈 파크,삼성,6,SSG,9,False,페넌트레이스
2024.03.31,일,14:00,잠실야구장,두산,3,KIA,9,False,페넌트레이스
2024.03.31,일,14:00,한화생명 이글스 파크,한화,14,KT,3,False,페넌트레이스
2024.03.31,일,14:00,고척 스카이돔,키움,8,LG,4,True,페넌트레이스
2024.03.31,일,14:00,사직야구장,롯데,7,NC,8,False,페넌트레이스
2024.03.31,일,14:00,대구 삼성 라이온즈 파크,삼성,3,SSG,4,False,페넌트레이스
2024.04.02,화,18:30,수원 케이티위즈 파크,KT,10,KIA,6,False,페넌트레이스
2024.04.02,화,18:30,한화생명 이글스 파크,한화,0,롯데,1,False,페넌트레이스
2024.04.02,화,18:30,잠실야구장,LG,5,NC,7,False,페넌트레이스
2024.04.02,화,18:30,인천 SSG 랜더스 필드,SSG,13,두산,6,False,페넌트레이스
2024.04.02,화,18:30,대구 삼성 라이온즈 파크,삼성,3,키움,8,False,페넌트레이스
2024.04.03,수,18:30,수원 케이티위즈 파크,KT,1,KIA,5,False,페넌트레이스
2024.04.03,수,18:30,한화생명 이글스 파크,-,한화  -,경기취소,롯데,True,페넌트레이스
2024.04.03,수,18:30,잠실야구장,LG,5,NC,0,True,페넌트레이스
2024.04.03,수,18:30,인천 SSG 랜더스 필드,SSG,5,두산,3,True,페넌트레이스
2024.04.03,수,18:30,대구 삼성 라이온즈 파크,-,삼성  -,경기취소,키움,False,페넌트레이스
2024.04.04,목,18:30,수원 케이티위즈 파크,KT,3,KIA,6,False,페넌트레이스
2024.04.04,목,18:30,한화생명 이글스 파크,한화,6,롯데,5,True,페넌트레이스
2024.04.04,목,18:30,잠실야구장,LG,8,NC,7,True,페넌트레이스
2024.04.04,목,18:30,인천 SSG 랜더스 필드,SSG,3,두산,2,True,페넌트레이스
2024.04.04,목,18:30,대구 삼성 라이온즈 파크,삼성,1,키움,10,False,페넌트레이스
2024.04.05,금,18:30,고척 스카이돔,키움,11,한화,7,False,페넌트레이스
2024.04.05,금,18:30,잠실야구장,LG,7,KT,8,False,페넌트레이스
2024.04.05,금,18:30,사직야구장,롯데,3,두산,4,False,페넌트레이스
2024.04.05,금,18:30,창원NC파크,NC,5,SSG,0,True,페넌트레이스
2024.04.05,금,18:30,광주-기아 챔피언스필드,KIA,5,삼성,2,True,페넌트레이스
2024.04.06,토,17:00,고척 스카이돔,키움,7,한화,6,True,페넌트레이스
2024.04.06,토,17:00,잠실야구장,LG,8,KT,4,True,페넌트레이스
2024.04.06,토,17:00,사직야구장,롯데,8,두산,1,True,페넌트레이스
2024.04.06,토,17:00,창원NC파크,NC,16,SSG,3,False,페넌트레이스
2024.04.06,토,17:00,광주-기아 챔피언스필드,KIA,4,삼성,7,False,페넌트레이스
2024.04.07,일,14:00,고척 스카이돔,키움,4,한화,3,True,페넌트레이스
2024.04.07,일,14:00,잠실야구장,LG,16,KT,7,False,페넌트레이스
2024.04.07,일,14:00,사직야구장,롯데,7,두산,6,True,페넌트레이스
2024.04.07,일,14:00,창원NC파크,NC,10,SSG,1,True,페넌트레이스
2024.04.07,일,14:00,광주-기아 챔피언스필드,KIA,3,삼성,7,False,페넌트레이스
2024.04.09,화,18:30,잠실야구장,두산,5,한화,3,True,페넌트레이스
2024.04.09,화,18:30,창원NC파크,NC,1,KT,6,False,페넌트레이스
2024.04.09,화,18:30,광주-기아 챔피언스필드,KIA,7,LG,2,True,페넌트레이스
2024.04.09,화,18:30,사직야구장,롯데,1,삼성,8,False,페넌트레이스
2024.04.09,화,18:30,인천 SSG 랜더스 필드,SSG,8,키움,5,True,페넌트레이스
2024.04.10,수,14:00,잠실야구장,두산,7,한화,4,True,페넌트레이스
2024.04.10,수,14:00,창원NC파크,NC,3,KT,2,True,페넌트레이스
2024.04.10,수,14:00,광주-기아 챔피언스필드,KIA,5,LG,4,True,페넌트레이스
2024.04.10,수,14:00,사직야구장,롯데,7,삼성,10,True,페넌트레이스
2024.04.10,수,14:00,인천 SSG 랜더스 필드,SSG,8,키움,4,True,페넌트레이스
2024.04.11,목,18:30,잠실야구장,두산,0,한화,3,False,페넌트레이스
2024.04.11,목,18:30,창원NC파크,NC,8,KT,7,True,페넌트레이스
2024.04.11,목,18:30,광주-기아 챔피언스필드,KIA,8,LG,4,True,페넌트레이스
2024.04.11,목,18:30,사직야구장,롯데,0,삼성,4,False,페넌트레이스
2024.04.11,목,18:30,인천 SSG 랜더스 필드,SSG,2,키움,5,False,페넌트레이스
2024.04.12,금,18:30,한화생명 이글스 파크,한화,4,KIA,8,False,페넌트레이스
2024.04.12,금,18:30,잠실야구장,두산,1,LG,2,False,페넌트레이스
2024.04.12,금,18:30,고척 스카이돔,키움,9,롯데,4,True,페넌트레이스
2024.04.12,금,18:30,대구 삼성 라이온즈 파크,삼성,3,NC,8,False,페넌트레이스
2024.04.12,금,18:30,수원 케이티위즈 파크,KT,8,SSG,3,True,페넌트레이스
2024.04.13,토,14:00,한화생명 이글스 파크,한화,9,KIA,11,True,페넌트레이스
2024.04.13,토,17:00,잠실야구장,두산,5,LG,2,True,페넌트레이스
2024.04.13,토,17:00,고척 스카이돔,키움,8,롯데,1,True,페넌트레이스
2024.04.13,토,17:00,대구 삼성 라이온즈 파크,삼성,3,NC,4,False,페넌트레이스
2024.04.13,토,17:00,수원 케이티위즈 파크,KT,8,SSG,11,True,페넌트레이스
2024.04.14,일,14:00,한화생명 이글스 파크,한화,2,KIA,5,False,페넌트레이스
2024.04.14,일,14:00,잠실야구장,두산,9,LG,5,True,페넌트레이스
2024.04.14,일,14:00,고척 스카이돔,키움,7,롯데,5,True,페넌트레이스
2024.04.14,일,14:00,대구 삼성 라이온즈 파크,삼성,12,NC,5,False,페넌트레이스
2024.04.14,일,14:00,수원 케이티위즈 파크,KT,1,SSG,8,False,페넌트레이스
2024.04.16,화,18:30,창원NC파크,NC,4,한화,7,False,페넌트레이스
2024.04.16,화,18:30,인천 SSG 랜더스 필드,SSG,6,KIA,4,True,페넌트레이스
2024.04.16,화,18:30,고척 스카이돔,키움,6,KT,3,True,페넌트레이스
2024.04.16,화,18:30,잠실야구장,LG,7,롯데,2,True,페넌트레이스
2024.04.16,화,18:30,대구 삼성 라이온즈 파크,삼성,7,두산,5,True,페넌트레이스
2024.04.17,수,18:30,창원NC파크,NC,4,한화,3,True,페넌트레이스
2024.04.17,수,18:30,인천 SSG 랜더스 필드,SSG,3,KIA,11,True,페넌트레이스
2024.04.17,수,18:30,고척 스카이돔,키움,4,KT,6,False,페넌트레이스
2024.04.17,수,18:30,잠실야구장,LG,6,롯데,5,True,페넌트레이스
2024.04.17,수,18:30,대구 삼성 라이온즈 파크,삼성,9,두산,2,True,페넌트레이스
2024.04.18,목,18:30,창원NC파크,-,NC  -,경기취소,한화,False,페넌트레이스
2024.04.18,목,18:30,인천 SSG 랜더스 필드,SSG,7,KIA,5,True,페넌트레이스
2024.04.18,목,18:30,고척 스카이돔,키움,0,KT,3,False,페넌트레이스
2024.04.18,목,18:30,잠실야구장,LG,2,롯데,9,False,페넌트레이스
2024.04.18,목,18:30,대구 삼성 라이온즈 파크,삼성,5,두산,2,True,페넌트레이스
2024.04.19,금,18:30,사직야구장,롯데,4,KT,3,True,페넌트레이스
2024.04.19,금,18:30,인천 SSG 랜더스 필드,SSG,1,LG,4,False,페넌트레이스
2024.04.19,금,18:30,광주-기아 챔피언스필드,KIA,4,NC,3,True,페넌트레이스
2024.04.19,금,18:30,한화생명 이글스 파크,한화,6,삼성,1,True,페넌트레이스
2024.04.19,금,18:30,잠실야구장,두산,19,키움,8,False,페넌트레이스
2024.04.20,토,17:00,사직야구장,-,롯데  -,경기취소,KT,True,페넌트레이스
2024.04.20,토,17:00,인천 SSG 랜더스 필드,-,SSG  -,경기취소,LG,True,페넌트레이스
2024.04.20,토,17:00,광주-기아 챔피언스필드,KIA,9,NC,2,True,페넌트레이스
2024.04.20,토,17:00,한화생명 이글스 파크,한화,0,삼성,1,False,페넌트레이스
2024.04.20,토,17:00,잠실야구장,-,두산  -,경기취소,키움,False,페넌트레이스
2024.04.21,일,14:00,광주-기아 챔피언스필드,KIA,4,NC,15,True,페넌트레이스
2024.04.21,일,14:00,한화생명 이글스 파크,한화,3,삼성,5,False,페넌트레이스
2024.04.21,일,14:00,사직야구장,롯데,9,KT,9,False,페넌트레이스
2024.04.21,일,14:00,인천 SSG 랜더스 필드,SSG,8,LG,10,True,페넌트레이스
2024.04.21,일,14:00,잠실야구장,두산,4,키움,8,False,페넌트레이스
2024.04.21,일,17:40,인천 SSG 랜더스 필드,SSG,5,LG,5,False,페넌트레이스
2024.04.21,일,17:46,잠실야구장,두산,2,키움,1,True,페넌트레이스
2024.04.21,일,17:49,사직야구장,롯데,7,KT,5,True,페넌트레이스
2024.04.23,화,18:30,수원 케이티위즈 파크,KT,9,한화,6,True,페넌트레이스
2024.04.23,화,18:30,고척 스카이돔,키움,2,KIA,5,False,페넌트레이스
2024.04.23,화,18:30,대구 삼성 라이온즈 파크,삼성,7,LG,3,True,페넌트레이스
2024.04.23,화,18:30,잠실야구장,두산,4,NC,3,True,페넌트레이스
2024.04.23,화,18:30,사직야구장,-,롯데  -,경기취소,SSG,True,페넌트레이스
2024.04.24,수,18:30,수원 케이티위즈 파크,KT,7,한화,1,True,페넌트레이스
2024.04.24,수,18:30,고척 스카이돔,키움,4,KIA,6,False,페넌트레이스
2024.04.24,수,18:30,대구 삼성 라이온즈 파크,삼성,6,LG,0,True,페넌트레이스
2024.04.24,수,18:30,잠실야구장,두산,1,NC,3,False,페넌트레이스
2024.04.24,수,18:30,사직야구장,롯데,7,SSG,12,True,페넌트레이스
2024.04.25,목,18:30,수원 케이티위즈 파크,KT,9,한화,0,True,페넌트레이스
2024.04.25,목,18:30,고척 스카이돔,키움,2,KIA,13,True,페넌트레이스
2024.04.25,목,18:30,대구 삼성 라이온즈 파크,삼성,2,LG,8,False,페넌트레이스
2024.04.25,목,18:30,잠실야구장,두산,7,NC,3,True,페넌트레이스
2024.04.25,목,18:30,사직야구장,롯데,6,SSG,3,True,페넌트레이스
2024.04.26,금,18:30,잠실야구장,LG,7,KIA,6,True,페넌트레이스
2024.04.26,금,18:30,인천 SSG 랜더스 필드,SSG,5,KT,2,True,페넌트레이스
2024.04.26,금,18:30,창원NC파크,NC,4,롯데,0,True,페넌트레이스
2024.04.26,금,18:30,한화생명 이글스 파크,한화,5,두산,10,True,페넌트레이스
2024.04.26,금,18:30,고척 스카이돔,키움,0,삼성,3,False,페넌트레이스
2024.04.27,토,14:00,잠실야구장,LG,6,KIA,3,True,페넌트레이스
2024.04.27,토,17:00,인천 SSG 랜더스 필드,SSG,2,KT,5,False,페넌트레이스
2024.04.27,토,17:00,창원NC파크,NC,2,롯데,0,True,페넌트레이스
2024.04.27,토,17:00,한화생명 이글스 파크,한화,10,두산,5,False,페넌트레이스
2024.04.27,토,17:00,고척 스카이돔,키움,0,삼성,11,False,페넌트레이스
2024.04.28,일,14:00,잠실야구장,LG,7,KIA,10,True,페넌트레이스
2024.04.28,일,14:00,인천 SSG 랜더스 필드,SSG,11,KT,6,False,페넌트레이스
2024.04.28,일,14:00,창원NC파크,NC,5,롯데,3,True,페넌트레이스
2024.04.28,일,14:00,한화생명 이글스 파크,한화,8,두산,17,True,페넌트레이스
2024.04.28,일,14:00,고척 스카이돔,키움,6,삼성,11,True,페넌트레이스
2024.04.30,화,18:30,광주-기아 챔피언스필드,KIA,4,KT,11,True,페넌트레이스
2024.04.30,화,18:30,창원NC파크,NC,8,LG,0,True,페넌트레이스
2024.04.30,화,18:30,한화생명 이글스 파크,한화,8,SSG,2,True,페넌트레이스
2024.04.30,화,18:30,잠실야구장,두산,4,삼성,0,True,페넌트레이스
2024.04.30,화,18:30,사직야구장,롯데,7,키움,9,False,페넌트레이스
2024.05.01,수,18:30,광주-기아 챔피언스필드,KIA,9,KT,1,True,페넌트레이스
2024.05.01,수,18:30,창원NC파크,NC,1,LG,10,False,페넌트레이스
2024.05.01,수,18:30,한화생명 이글스 파크,한화,7,SSG,8,False,페넌트레이스
2024.05.01,수,18:30,잠실야구장,두산,2,삼성,9,False,페넌트레이스
2024.05.01,수,18:30,사직야구장,롯데,3,키움,6,False,페넌트레이스
2024.05.02,목,18:30,광주-기아 챔피언스필드,KIA,5,KT,12,True,페넌트레이스
2024.05.02,목,18:30,창원NC파크,NC,4,LG,5,False,페넌트레이스
2024.05.02,목,18:30,한화생명 이글스 파크,한화,3,SSG,4,False,페넌트레이스
2024.05.02,목,18:30,잠실야구장,두산,2,삼성,4,False,페넌트레이스
2024.05.02,목,18:30,사직야구장,롯데,6,키움,5,True,페넌트레이스
2024.05.03,금,18:30,광주-기아 챔피언스필드,KIA,2,한화,4,False,페넌트레이스
2024.05.03,금,18:30,대구 삼성 라이온즈 파크,삼성,7,롯데,8,False,페넌트레이스
2024.05.03,금,18:30,인천 SSG 랜더스 필드,SSG,5,NC,19,True,페넌트레이스
2024.05.03,금,18:30,잠실야구장,LG,4,두산,6,False,페넌트레이스
2024.05.03,금,18:30,수원 케이티위즈 파크,KT,2,키움,1,True,페넌트레이스
2024.05.04,토,14:00,잠실야구장,LG,2,두산,3,False,페넌트레이스
2024.05.04,토,17:00,광주-기아 챔피언스필드,KIA,10,한화,2,False,페넌트레이스
2024.05.04,토,17:00,대구 삼성 라이온즈 파크,삼성,2,롯데,9,False,페넌트레이스
2024.05.04,토,17:00,인천 SSG 랜더스 필드,SSG,6,NC,8,False,페넌트레이스
2024.05.04,토,17:00,수원 케이티위즈 파크,KT,6,키움,2,True,페넌트레이스
2024.05.05,일,14:00,광주-기아 챔피언스필드,-,KIA  -,경기취소,한화,False,페넌트레이스
2024.05.05,일,14:00,대구 삼성 라이온즈 파크,-,삼성  -,경기취소,롯데,True,페넌트레이스
2024.05.05,일,14:00,인천 SSG 랜더스 필드,-,SSG  -,경기취소,NC,True,페넌트레이스
2024.05.05,일,14:00,잠실야구장,-,LG  -,경기취소,두산,False,페넌트레이스
2024.05.05,일,14:00,수원 케이티위즈 파크,-,KT  -,경기취소,키움,False,페넌트레이스
2024.05.07,화,18:30,사직야구장,-,롯데  -,경기취소,한화,False,페넌트레이스
2024.05.07,화,18:30,대구 삼성 라이온즈 파크,-,삼성  -,경기취소,KIA,True,페넌트레이스
2024.05.07,화,18:30,수원 케이티위즈 파크,-,KT  -,경기취소,NC,False,페넌트레이스
2024.05.07,화,18:30,고척 스카이돔,키움,4,두산,13,True,페넌트레이스
2024.05.07,화,18:30,잠실야구장,LG,2,SSG,4,False,페넌트레이스
2024.05.08,수,18:30,사직야구장,롯데,6,한화,1,True,페넌트레이스
2024.05.08,수,18:30,대구 삼성 라이온즈 파크,삼성,2,KIA,4,False,페넌트레이스
2024.05.08,수,18:30,수원 케이티위즈 파크,KT,7,NC,6,True,페넌트레이스
2024.05.08,수,18:30,고척 스카이돔,키움,1,두산,6,False,페넌트레이스
2024.05.08,수,18:30,잠실야구장,LG,8,SSG,5,True,페넌트레이스
2024.05.09,목,18:30,사직야구장,롯데,18,한화,5,False,페넌트레이스
2024.05.09,목,18:30,대구 삼성 라이온즈 파크,삼성,5,KIA,2,True,페넌트레이스
2024.05.09,목,18:30,수원 케이티위즈 파크,KT,6,NC,2,True,페넌트레이스
2024.05.09,목,18:30,고척 스카이돔,키움,2,두산,5,False,페넌트레이스
2024.05.09,목,18:30,잠실야구장,LG,3,SSG,1,True,페넌트레이스
2024.05.10,금,18:30,잠실야구장,두산,7,KT,3,True,페넌트레이스
2024.05.10,금,18:30,사직야구장,롯데,1,LG,9,False,페넌트레이스
2024.05.10,금,18:30,광주-기아 챔피언스필드,KIA,2,SSG,4,False,페넌트레이스
2024.05.10,금,18:30,창원NC파크,NC,10,삼성,3,False,페넌트레이스
2024.05.10,금,18:30,한화생명 이글스 파크,한화,5,키움,4,True,페넌트레이스
2024.05.11,토,14:00,한화생명 이글스 파크,한화,1,키움,7,False,페넌트레이스
2024.05.11,토,17:00,잠실야구장,-,두산  -,경기취소,KT,True,페넌트레이스
2024.05.11,토,17:00,사직야구장,롯데,1,LG,2,False,페넌트레이스
2024.05.11,토,17:00,광주-기아 챔피언스필드,-,KIA  -,경기취소,SSG,False,
2024.05.11,토,17:00,창원NC파크,NC,2,삼성,3,False,페넌트레이스
2024.05.12,일,14:00,사직야구장,롯데,4,LG,6,False,페넌트레이스
2024.05.12,일,14:00,창원NC파크,NC,2,삼성,7,False,페넌트레이스
2024.05.12,일,14:00,한화생명 이글스 파크,한화,8,키움,3,True,페넌트레이스
2024.05.12,일,14:00,잠실야구장,두산,12,KT,4,False,페넌트레이스
2024.05.12,일,14:00,광주-기아 챔피언스필드,KIA,3,SSG,2,True,페넌트레이스
2024.05.12,일,17:29,잠실야구장,두산,8,KT,4,True,페넌트레이스
2024.05.12,일,17:40,광주-기아 챔피언스필드,KIA,6,SSG,10,True,페넌트레이스
2024.05.14,화,18:30,수원 케이티위즈 파크,KT,7,롯데,4,True,페넌트레이스
2024.05.14,화,18:30,한화생명 이글스 파크,한화,5,NC,5,False,페넌트레이스
2024.05.14,화,18:30,광주-기아 챔피언스필드,KIA,5,두산,8,False,페넌트레이스
2024.05.14,화,18:30,인천 SSG 랜더스 필드,SSG,9,삼성,2,True,페넌트레이스
2024.05.14,화,18:30,잠실야구장,LG,0,키움,5,False,페넌트레이스
2024.05.15,수,14:00,수원 케이티위즈 파크,-,KT  -,경기취소,롯데,False,
2024.05.15,수,14:00,한화생명 이글스 파크,한화,1,NC,16,False,페넌트레이스
2024.05.15,수,14:00,광주-기아 챔피언스필드,KIA,8,두산,4,True,페넌트레이스
2024.05.15,수,14:00,인천 SSG 랜더스 필드,-,SSG  -,경기취소,삼성,False,페넌트레이스
2024.05.15,수,14:00,잠실야구장,-,LG  -,경기취소,키움,False,
2024.05.16,목,18:30,수원 케이티위즈 파크,KT,0,롯데,2,False,페넌트레이스
2024.05.16,목,18:30,한화생명 이글스 파크,한화,3,NC,4,False,페넌트레이스
2024.05.16,목,18:30,광주-기아 챔피언스필드,KIA,7,두산,7,False,페넌트레이스
2024.05.16,목,18:30,인천 SSG 랜더스 필드,SSG,4,삼성,12,True,페넌트레이스
2024.05.16,목,18:30,잠실야구장,LG,5,키움,6,False,페넌트레이스
2024.05.17,금,18:30,대구 삼성 라이온즈 파크,삼성,7,한화,5,True,페넌트레이스
2024.05.17,금,18:30,창원NC파크,NC,4,KIA,7,False,페넌트레이스
2024.05.17,금,18:30,수원 케이티위즈 파크,KT,5,LG,13,True,페넌트레이스
2024.05.17,금,18:30,잠실야구장,두산,1,롯데,5,False,페넌트레이스
2024.05.17,금,18:30,고척 스카이돔,키움,4,SSG,5,False,페넌트레이스
2024.05.18,토,17:00,대구 삼성 라이온즈 파크,삼성,9,한화,8,True,페넌트레이스
2024.05.18,토,17:00,창원NC파크,NC,2,KIA,7,False,페넌트레이스
2024.05.18,토,17:00,수원 케이티위즈 파크,KT,6,LG,7,False,페넌트레이스
2024.05.18,토,17:00,잠실야구장,두산,8,롯데,3,True,페넌트레이스
2024.05.18,토,17:00,고척 스카이돔,키움,0,SSG,3,False,페넌트레이스
2024.05.19,일,14:00,대구 삼성 라이온즈 파크,삼성,2,한화,12,True,페넌트레이스
2024.05.19,일,14:00,창원NC파크,NC,1,KIA,2,False,페넌트레이스
2024.05.19,일,14:00,수원 케이티위즈 파크,KT,10,LG,4,False,페넌트레이스
2024.05.19,일,14:00,잠실야구장,두산,3,롯데,3,False,페넌트레이스
2024.05.19,일,14:00,고척 스카이돔,키움,10,SSG,3,False,페넌트레이스
2024.05.21,화,18:30,사직야구장,롯데,6,KIA,1,True,페넌트레이스
2024.05.21,화,18:30,대구 삼성 라이온즈 파크,삼성,5,KT,8,False,페넌트레이스
2024.05.21,화,18:30,한화생명 이글스 파크,한화,8,LG,4,True,페넌트레이스
2024.05.21,화,18:30,고척 스카이돔,키움,3,NC,5,False,페넌트레이스
2024.05.21,화,18:30,잠실야구장,두산,8,SSG,6,True,페넌트레이스
2024.05.22,수,18:30,사직야구장,롯데,4,KIA,2,True,페넌트레이스
2024.05.22,수,18:30,대구 삼성 라이온즈 파크,삼성,3,KT,1,True,페넌트레이스
2024.05.22,수,18:30,한화생명 이글스 파크,한화,7,LG,5,True,페넌트레이스
2024.05.22,수,18:30,고척 스카이돔,키움,3,NC,4,False,페넌트레이스
2024.05.22,수,18:30,잠실야구장,두산,3,SSG,1,True,페넌트레이스
2024.05.23,목,18:30,사직야구장,롯데,10,KIA,6,False,페넌트레이스
2024.05.23,목,18:30,대구 삼성 라이온즈 파크,삼성,2,KT,9,False,페넌트레이스
2024.05.23,목,18:30,한화생명 이글스 파크,한화,4,LG,8,False,페넌트레이스
2024.05.23,목,18:30,고척 스카이돔,키움,6,NC,4,True,페넌트레이스
2024.05.23,목,18:30,잠실야구장,두산,10,SSG,3,False,페넌트레이스
2024.05.24,금,18:30,인천 SSG 랜더스 필드,SSG,5,한화,7,False,페넌트레이스
2024.05.24,금,18:30,잠실야구장,LG,11,NC,4,False,페넌트레이스
2024.05.24,금,18:30,광주-기아 챔피언스필드,KIA,5,두산,7,False,페넌트레이스
2024.05.24,금,18:30,사직야구장,롯데,5,삼성,11,True,페넌트레이스
2024.05.24,금,18:30,수원 케이티위즈 파크,KT,5,키움,4,True,페넌트레이스
2024.05.25,토,14:00,잠실야구장,LG,10,NC,6,False,페넌트레이스
2024.05.25,토,14:00,광주-기아 챔피언스필드,KIA,6,두산,2,True,페넌트레이스
2024.05.25,토,17:00,인천 SSG 랜더스 필드,SSG,2,한화,4,False,페넌트레이스
2024.05.25,토,17:00,사직야구장,롯데,7,삼성,6,True,페넌트레이스
2024.05.25,토,17:00,수원 케이티위즈 파크,KT,5,키움,2,True,페넌트레이스
2024.05.26,일,14:00,인천 SSG 랜더스 필드,-,SSG  -,경기취소,한화,False,
2024.05.26,일,14:00,잠실야구장,LG,6,NC,3,True,페넌트레이스
2024.05.26,일,14:00,광주-기아 챔피언스필드,KIA,5,두산,2,True,페넌트레이스
2024.05.26,일,14:00,사직야구장,롯데,9,삼성,1,True,페넌트레이스
2024.05.26,일,14:00,수원 케이티위즈 파크,-,KT  -,경기취소,키움,False,페넌트레이스
2024.05.28,화,18:30,창원NC파크,NC,8,KIA,11,True,페넌트레이스
2024.05.28,화,18:30,잠실야구장,두산,3,KT,12,True,페넌트레이스
2024.05.28,화,18:30,인천 SSG 랜더스 필드,SSG,5,LG,7,False,페넌트레이스
2024.05.28,화,18:30,한화생명 이글스 파크,한화,12,롯데,3,False,페넌트레이스
2024.05.28,화,18:30,대구 삼성 라이온즈 파크,삼성,3,키움,4,False,페넌트레이스
2024.05.29,수,18:30,창원NC파크,NC,3,KIA,6,False,페넌트레이스
2024.05.29,수,18:30,잠실야구장,두산,12,KT,6,False,페넌트레이스
2024.05.29,수,18:30,인천 SSG 랜더스 필드,SSG,4,LG,13,True,페넌트레이스
2024.05.29,수,18:30,한화생명 이글스 파크,한화,3,롯데,0,True,페넌트레이스
2024.05.29,수,18:30,대구 삼성 라이온즈 파크,삼성,5,키움,11,True,페넌트레이스
2024.05.30,목,18:30,창원NC파크,NC,2,KIA,11,True,페넌트레이스
2024.05.30,목,18:30,잠실야구장,두산,6,KT,1,True,페넌트레이스
2024.05.30,목,18:30,인천 SSG 랜더스 필드,SSG,8,LG,2,True,페넌트레이스
2024.05.30,목,18:30,한화생명 이글스 파크,한화,15,롯데,0,True,페넌트레이스
2024.05.30,목,18:30,대구 삼성 라이온즈 파크,삼성,4,키움,2,True,페넌트레이스
