지역,날짜,사고,사망,부상
강원 춘천시,2024.01.28,3,0,6
강원 춘천시,2024.01.29,4,0,6
강원 춘천시,2024.01.30,5,0,5
강원 춘천시,2024.01.31,3,0,5
강원 춘천시,2024.02.01,5,0,5
강원 춘천시,2024.02.02,3,0,14
강원 춘천시,2024.02.04,3,0,5
강원 춘천시,2024.02.05,5,0,7
강원 춘천시,2024.02.06,3,0,4
강원 춘천시,2024.02.07,3,0,8
강원 춘천시,2024.02.08,3,0,3
강원 춘천시,2024.02.09,1,0,7
강원 춘천시,2024.02.11,6,1,14
강원 춘천시,2024.02.12,4,0,4
강원 춘천시,2024.02.13,1,0,1
강원 춘천시,2024.02.14,5,0,8
강원 춘천시,2024.02.15,3,0,3
강원 춘천시,2024.02.16,5,0,6
강원 춘천시,2024.02.17,5,0,5
강원 춘천시,2024.02.18,3,1,3
강원 춘천시,2024.02.19,3,0,3
강원 춘천시,2024.02.20,4,0,6
강원 춘천시,2024.02.21,2,0,3
강원 춘천시,2024.02.22,3,0,3
강원 춘천시,2024.02.23,7,0,18
강원 춘천시,2024.02.24,2,0,3
강원 춘천시,2024.02.25,2,0,18
강원 춘천시,2024.02.26,3,0,5
강원 춘천시,2024.02.27,6,0,7
강원 춘천시,2024.02.28,4,0,6
강원 춘천시,2024.02.29,3,0,4
강원 춘천시,2024.03.01,2,0,2
강원 춘천시,2024.03.02,2,0,4
강원 춘천시,2024.03.03,5,0,13
강원 춘천시,2024.03.04,2,0,2
강원 춘천시,2024.03.05,1,0,1
강원 춘천시,2024.03.06,5,0,8
강원 춘천시,2024.03.07,4,0,6
강원 춘천시,2024.03.08,4,0,4
강원 춘천시,2024.03.09,3,0,5
강원 춘천시,2024.03.10,5,0,5
강원 춘천시,2024.03.11,6,0,9
강원 춘천시,2024.03.12,4,0,5
강원 춘천시,2024.03.13,4,0,4
강원 춘천시,2024.03.14,2,0,3
강원 춘천시,2024.03.16,4,0,5
강원 춘천시,2024.03.17,5,0,10
강원 춘천시,2024.03.18,4,0,4
강원 춘천시,2024.03.19,3,0,4
강원 춘천시,2024.03.20,6,0,10
강원 춘천시,2024.03.21,4,0,9
강원 춘천시,2024.03.22,6,0,7
강원 춘천시,2024.03.23,3,1,4
강원 춘천시,2024.03.24,3,0,8
강원 춘천시,2024.03.25,3,0,3
강원 춘천시,2024.03.26,4,0,6
강원 춘천시,2024.03.27,2,0,4
강원 춘천시,2024.03.28,3,0,4
강원 춘천시,2024.03.29,3,0,4
강원 춘천시,2024.03.30,1,0,1
강원 춘천시,2024.03.31,3,0,3
강원 춘천시,2024.04.01,4,0,6
강원 춘천시,2024.04.02,3,0,4
강원 춘천시,2024.04.03,2,0,2
강원 춘천시,2024.04.04,2,0,3
강원 춘천시,2024.04.05,3,0,5
강원 춘천시,2024.04.06,6,0,11
강원 춘천시,2024.04.07,5,0,10
강원 춘천시,2024.04.08,7,1,8
강원 춘천시,2024.04.09,8,0,15
강원 춘천시,2024.04.10,5,0,8
강원 춘천시,2024.04.11,3,0,3
강원 춘천시,2024.04.12,9,0,12
강원 춘천시,2024.04.13,6,0,8
강원 춘천시,2024.04.14,3,0,5
강원 춘천시,2024.04.15,4,0,4
강원 춘천시,2024.04.16,7,1,6
강원 춘천시,2024.04.17,4,0,4
강원 춘천시,2024.04.18,1,0,1
강원 춘천시,2024.04.19,6,0,7
강원 춘천시,2024.04.20,10,0,14
강원 춘천시,2024.04.21,1,0,1
강원 춘천시,2024.04.22,2,0,4
강원 춘천시,2024.04.23,3,0,5
강원 춘천시,2024.04.24,2,0,4
강원 춘천시,2024.04.25,2,0,2
강원 춘천시,2024.04.26,5,0,11
강원 춘천시,2024.04.27,3,0,9
강원 춘천시,2024.04.29,3,0,4
강원 춘천시,2024.04.30,6,0,8
강원 춘천시,2024.05.01,2,0,2
강원 춘천시,2024.05.02,11,0,17
강원 춘천시,2024.05.03,3,0,3
강원 춘천시,2024.05.04,3,0,6
강원 춘천시,2024.05.05,1,0,2
강원 춘천시,2024.05.06,1,0,2
강원 춘천시,2024.05.07,2,0,4
강원 춘천시,2024.05.08,4,0,7
강원 춘천시,2024.05.09,4,0,5
강원 춘천시,2024.05.10,7,0,9
강원 춘천시,2024.05.11,1,0,1
강원 춘천시,2024.05.12,4,0,8
강원 춘천시,2024.05.13,4,0,8
강원 춘천시,2024.05.14,5,0,7
강원 춘천시,2024.05.15,3,0,3
강원 춘천시,2024.05.16,6,0,9
강원 춘천시,2024.05.17,8,0,11
강원 춘천시,2024.05.18,7,0,8
강원 춘천시,2024.05.19,3,0,4
강원 춘천시,2024.05.20,1,0,1
강원 춘천시,2024.05.21,3,0,7
강원 춘천시,2024.05.22,6,0,6
강원 춘천시,2024.05.23,6,1,7
강원 춘천시,2024.05.24,3,0,6
강원 춘천시,2024.05.25,3,1,4
강원 춘천시,2024.05.26,7,0,18
강원 춘천시,2024.05.27,6,0,6
강원 춘천시,2024.05.28,8,0,16
강원 춘천시,2024.05.29,6,0,6
강원 춘천시,2024.05.30,2,0,2
강원 춘천시,2024.05.31,6,0,8
강원 춘천시,2024.06.01,4,0,6
강원 춘천시,2024.06.02,3,0,12
강원 춘천시,2024.06.03,3,0,4
강원 춘천시,2024.06.04,1,0,1
강원 춘천시,2024.06.05,2,0,3
강원 춘천시,2024.06.06,4,0,10
강원 춘천시,2024.06.07,3,1,5
강원 춘천시,2024.06.08,1,0,5
강원 춘천시,2024.06.09,3,0,5
강원 춘천시,2024.06.10,2,0,2
강원 춘천시,2024.06.11,5,0,8
강원 춘천시,2024.06.12,1,0,1
강원 춘천시,2024.06.13,2,0,3
강원 춘천시,2024.06.14,9,0,19
강원 춘천시,2024.06.16,3,0,9
강원 춘천시,2024.06.17,9,0,11
강원 춘천시,2024.06.18,4,0,4
강원 춘천시,2024.06.19,3,0,6
강원 춘천시,2024.06.20,1,0,1
강원 춘천시,2024.06.21,3,0,6
강원 춘천시,2024.06.22,3,0,3
강원 춘천시,2024.06.23,1,0,1
강원 춘천시,2024.06.24,8,0,10
강원 춘천시,2024.06.25,6,0,7
강원 춘천시,2024.06.26,6,0,9
강원 춘천시,2024.06.27,1,0,1
강원 춘천시,2024.06.28,4,0,8
강원 춘천시,2024.06.29,2,0,10
강원 춘천시,2024.06.30,1,0,1
강원 춘천시,2024.07.02,7,0,12
강원 춘천시,2024.07.03,3,0,4
강원 춘천시,2024.07.04,1,0,1
강원 춘천시,2024.07.05,7,0,11
강원 춘천시,2024.07.06,2,0,4
강원 춘천시,2024.07.07,5,0,7
강원 춘천시,2024.07.08,10,1,12
강원 춘천시,2024.07.09,5,0,6
강원 춘천시,2024.07.10,4,0,4
강원 춘천시,2024.07.11,2,0,2
강원 춘천시,2024.07.12,8,0,15
강원 춘천시,2024.07.13,7,1,6
강원 춘천시,2024.07.14,6,0,9
강원 춘천시,2024.07.15,3,0,3
강원 춘천시,2024.07.16,1,0,5
강원 춘천시,2024.07.17,7,0,12
강원 춘천시,2024.07.18,4,0,5
강원 춘천시,2024.07.19,6,0,7
강원 춘천시,2024.07.20,3,0,3
강원 춘천시,2024.07.21,2,0,2
강원 춘천시,2024.07.22,2,0,5
강원 춘천시,2024.07.23,3,0,6
강원 춘천시,2024.07.24,6,0,10
강원 춘천시,2024.07.26,5,0,9
강원 춘천시,2024.07.27,1,0,1
강원 춘천시,2024.07.29,2,0,2
강원 춘천시,2024.07.30,4,0,5
강원 춘천시,2024.07.31,8,0,17
강원 춘천시,2024.08.01,8,0,13
강원 춘천시,2024.08.02,3,0,3
강원 춘천시,2024.08.03,4,0,10
강원 춘천시,2024.08.04,1,0,1
강원 춘천시,2024.08.05,4,0,5
강원 춘천시,2024.08.06,7,0,11
강원 춘천시,2024.08.07,6,0,9
강원 춘천시,2024.08.08,2,0,5
강원 춘천시,2024.08.09,5,0,14
강원 춘천시,2024.08.10,7,0,10
강원 춘천시,2024.08.11,4,0,8
강원 춘천시,2024.08.12,3,0,6
강원 춘천시,2024.08.13,3,0,4
강원 춘천시,2024.08.14,7,0,14
강원 춘천시,2024.08.15,7,2,11
강원 춘천시,2024.08.16,2,0,2
강원 춘천시,2024.08.17,2,0,2
강원 춘천시,2024.08.18,3,0,8
강원 춘천시,2024.08.19,4,0,6
강원 춘천시,2024.08.20,7,0,8
강원 춘천시,2024.08.21,4,0,5
강원 춘천시,2024.08.22,4,0,6
강원 춘천시,2024.08.23,5,0,9
강원 춘천시,2024.08.24,5,0,9
강원 춘천시,2024.08.25,4,0,8
강원 춘천시,2024.08.26,6,0,9
강원 춘천시,2024.08.27,4,0,4
강원 춘천시,2024.08.28,1,0,1
강원 춘천시,2024.08.30,4,0,5
강원 춘천시,2024.08.31,4,0,9
강원 춘천시,2024.09.01,4,0,5
강원 춘천시,2024.09.02,6,0,9
강원 춘천시,2024.09.03,2,0,3
강원 춘천시,2024.09.04,3,0,3
강원 춘천시,2024.09.05,4,0,7
강원 춘천시,2024.09.06,1,0,1
강원 춘천시,2024.09.07,8,0,20
강원 춘천시,2024.09.08,2,0,3
강원 춘천시,2024.09.09,5,0,7
강원 춘천시,2024.09.10,3,0,3
강원 춘천시,2024.09.11,6,0,10
강원 춘천시,2024.09.12,5,0,6
강원 춘천시,2024.09.13,6,0,12
강원 춘천시,2024.09.14,4,0,6
강원 춘천시,2024.09.15,4,0,6
강원 춘천시,2024.09.16,2,0,2
강원 춘천시,2024.09.18,3,0,4
강원 춘천시,2024.09.19,6,0,8
강원 춘천시,2024.09.20,6,0,11
강원 춘천시,2024.09.21,5,0,5
강원 춘천시,2024.09.22,5,0,7
강원 춘천시,2024.09.23,4,0,5
강원 춘천시,2024.09.24,8,0,12
강원 춘천시,2024.09.25,6,0,7
강원 춘천시,2024.09.26,2,0,2
강원 춘천시,2024.09.27,4,0,5
강원 춘천시,2024.09.28,3,0,4
강원 춘천시,2024.09.29,4,0,6
강원 춘천시,2024.09.30,5,0,8
강원 춘천시,2024.10.01,1,0,1
강원 춘천시,2024.10.02,5,0,7
강원 춘천시,2024.10.03,3,0,5
강원 춘천시,2024.10.04,2,0,2
강원 춘천시,2024.10.05,4,0,6
강원 춘천시,2024.10.06,2,0,5
강원 춘천시,2024.10.07,4,1,6
강원 춘천시,2024.10.08,5,0,5
강원 춘천시,2024.10.09,1,0,1
강원 춘천시,2024.10.10,3,0,6
강원 춘천시,2024.10.11,6,0,7
강원 춘천시,2024.10.12,4,0,6
강원 춘천시,2024.10.13,2,0,2
강원 춘천시,2024.10.14,3,0,4
강원 춘천시,2024.10.15,5,0,5
강원 춘천시,2024.10.16,3,0,4
강원 춘천시,2024.10.17,4,0,9
강원 춘천시,2024.10.18,5,0,9
강원 춘천시,2024.10.19,6,1,12
강원 춘천시,2024.10.20,7,0,12
강원 춘천시,2024.10.21,7,0,11
강원 춘천시,2024.10.22,4,0,6
강원 춘천시,2024.10.23,2,0,2
강원 춘천시,2024.10.24,2,0,3
강원 춘천시,2024.10.25,2,0,4
강원 춘천시,2024.10.26,6,0,21
강원 춘천시,2024.10.27,2,0,2
강원 춘천시,2024.10.28,8,0,13
강원 춘천시,2024.10.29,3,0,3
강원 춘천시,2024.10.30,6,0,9
강원 춘천시,2024.10.31,3,0,3
강원 춘천시,2024.11.01,4,0,7
강원 춘천시,2024.11.02,7,0,8
강원 춘천시,2024.11.03,1,0,2
강원 춘천시,2024.11.04,8,0,12
강원 춘천시,2024.11.05,4,0,8
강원 춘천시,2024.11.06,8,0,9
강원 춘천시,2024.11.07,3,0,4
강원 춘천시,2024.11.08,7,0,9
강원 춘천시,2024.11.09,5,0,5
강원 춘천시,2024.11.10,3,0,4
강원 춘천시,2024.11.11,5,1,4
강원 춘천시,2024.11.12,3,0,3
강원 춘천시,2024.11.13,5,0,8
강원 춘천시,2024.11.14,6,0,8
강원 춘천시,2024.11.15,5,0,11
강원 춘천시,2024.11.16,4,0,9
강원 춘천시,2024.11.17,3,0,4
강원 춘천시,2024.11.18,2,0,2
강원 춘천시,2024.11.19,6,0,12
강원 춘천시,2024.11.20,3,0,5
강원 춘천시,2024.11.21,1,0,1
강원 춘천시,2024.11.22,7,0,8
강원 춘천시,2024.11.23,12,0,16
강원 춘천시,2024.11.24,3,0,7
강원 춘천시,2024.11.25,2,0,2
강원 춘천시,2024.11.26,4,0,6
강원 춘천시,2024.11.27,8,0,9
강원 춘천시,2024.11.28,6,0,9
강원 춘천시,2024.11.29,1,0,1
강원 춘천시,2024.11.30,2,0,5
강원 춘천시,2024.12.01,7,1,9
강원 춘천시,2024.12.02,3,0,3
강원 춘천시,2024.12.03,4,0,5
강원 춘천시,2024.12.04,5,1,6
강원 춘천시,2024.12.05,7,0,10
강원 춘천시,2024.12.06,5,0,6
강원 춘천시,2024.12.07,7,0,12
강원 춘천시,2024.12.09,4,0,4
강원 춘천시,2024.12.10,1,0,1
강원 춘천시,2024.12.11,1,0,3
강원 춘천시,2024.12.12,1,0,1
강원 춘천시,2024.12.13,1,0,2
강원 춘천시,2024.12.14,5,0,9
강원 춘천시,2024.12.16,5,0,10
강원 춘천시,2024.12.17,5,0,5
강원 춘천시,2024.12.18,3,0,5
강원 춘천시,2024.12.19,1,0,1
강원 춘천시,2024.12.20,8,0,15
강원 춘천시,2024.12.21,3,0,4
강원 춘천시,2024.12.22,4,0,6
강원 춘천시,2024.12.23,6,0,9
강원 춘천시,2024.12.24,3,0,3
강원 춘천시,2024.12.25,3,0,3
강원 춘천시,2024.12.26,6,0,9
강원 춘천시,2024.12.27,3,0,3
강원 춘천시,2024.12.28,3,0,5
강원 춘천시,2024.12.29,1,0,2
강원 춘천시,2024.12.30,1,0,1
강원 춘천시,2024.12.31,3,0,3
경기 수원시,2024.01.01,8,0,13
경기 수원시,2024.01.02,8,0,15
경기 수원시,2024.01.03,10,0,11
경기 수원시,2024.01.04,14,0,19
경기 수원시,2024.01.05,18,0,23
경기 수원시,2024.01.06,11,0,13
경기 수원시,2024.01.07,10,0,19
경기 수원시,2024.01.08,12,0,20
경기 수원시,2024.01.09,10,0,15
경기 수원시,2024.01.10,11,0,11
경기 수원시,2024.01.11,15,0,20
경기 수원시,2024.01.12,25,2,27
경기 수원시,2024.01.13,9,0,12
경기 수원시,2024.01.14,7,0,15
경기 수원시,2024.01.15,14,0,17
경기 수원시,2024.01.16,12,0,17
경기 수원시,2024.01.17,15,0,16
경기 수원시,2024.01.18,12,0,14
경기 수원시,2024.01.19,12,0,19
경기 수원시,2024.01.20,11,0,12
경기 수원시,2024.01.21,8,0,16
경기 수원시,2024.01.22,11,0,18
경기 수원시,2024.01.23,28,1,30
경기 수원시,2024.01.24,32,0,50
경기 수원시,2024.01.25,21,0,26
경기 수원시,2024.01.26,19,0,27
경기 수원시,2024.01.27,27,0,55
경기 수원시,2024.01.28,20,0,32
경기 수원시,2024.01.29,21,0,28
경기 수원시,2024.01.30,19,0,34
경기 수원시,2024.01.31,16,0,26
경기 수원시,2024.02.01,10,0,12
경기 수원시,2024.02.02,21,0,30
경기 수원시,2024.02.03,15,0,29
경기 수원시,2024.02.04,5,0,5
경기 수원시,2024.02.05,10,0,18
경기 수원시,2024.02.06,23,0,32
경기 수원시,2024.02.07,10,0,15
경기 수원시,2024.02.08,14,0,18
경기 수원시,2024.02.09,9,0,19
경기 수원시,2024.02.10,6,0,7
경기 수원시,2024.02.11,7,0,15
경기 수원시,2024.02.12,10,0,20
경기 수원시,2024.02.13,10,1,13
경기 수원시,2024.02.14,23,0,35
경기 수원시,2024.02.15,11,0,12
경기 수원시,2024.02.16,13,0,19
경기 수원시,2024.02.17,14,0,24
경기 수원시,2024.02.18,16,0,33
경기 수원시,2024.02.19,12,0,21
경기 수원시,2024.02.20,11,1,13
경기 수원시,2024.02.21,15,0,17
경기 수원시,2024.02.22,9,0,11
경기 수원시,2024.02.23,12,0,15
경기 수원시,2024.02.24,10,0,14
경기 수원시,2024.02.25,13,0,22
경기 수원시,2024.02.26,7,0,10
경기 수원시,2024.02.27,11,0,14
경기 수원시,2024.02.28,9,0,10
경기 수원시,2024.02.29,13,0,25
경기 수원시,2024.03.01,8,0,10
경기 수원시,2024.03.02,13,0,16
경기 수원시,2024.03.03,3,0,3
경기 수원시,2024.03.04,11,0,12
경기 수원시,2024.03.05,12,0,23
경기 수원시,2024.03.06,8,0,10
경기 수원시,2024.03.07,14,0,17
경기 수원시,2024.03.08,13,0,21
경기 수원시,2024.03.09,16,0,30
경기 수원시,2024.03.10,16,0,23
경기 수원시,2024.03.11,8,0,10
경기 수원시,2024.03.12,11,0,19
경기 수원시,2024.03.13,15,0,19
경기 수원시,2024.03.14,14,0,17
경기 수원시,2024.03.15,15,0,17
경기 수원시,2024.03.16,10,0,13
경기 수원시,2024.03.17,9,0,14
경기 수원시,2024.03.18,7,0,10
경기 수원시,2024.03.19,11,0,16
경기 수원시,2024.03.20,18,0,23
경기 수원시,2024.03.21,12,0,14
경기 수원시,2024.03.22,20,0,25
경기 수원시,2024.03.23,21,1,34
경기 수원시,2024.03.24,11,0,15
경기 수원시,2024.03.25,11,0,14
경기 수원시,2024.03.26,16,0,24
경기 수원시,2024.03.27,14,0,17
경기 수원시,2024.03.28,11,0,31
경기 수원시,2024.03.29,18,0,20
경기 수원시,2024.03.30,17,0,24
경기 수원시,2024.03.31,6,0,10
경기 수원시,2024.04.01,12,0,16
경기 수원시,2024.04.02,5,0,7
경기 수원시,2024.04.03,15,0,21
경기 수원시,2024.04.04,17,0,23
경기 수원시,2024.04.05,11,1,11
경기 수원시,2024.04.06,12,0,13
경기 수원시,2024.04.07,10,1,11
경기 수원시,2024.04.08,9,0,11
경기 수원시,2024.04.09,12,0,17
경기 수원시,2024.04.10,16,0,20
경기 수원시,2024.04.11,11,0,15
경기 수원시,2024.04.12,14,0,17
경기 수원시,2024.04.13,12,0,20
경기 수원시,2024.04.14,13,0,14
경기 수원시,2024.04.15,15,0,19
경기 수원시,2024.04.16,15,0,19
경기 수원시,2024.04.17,8,0,10
경기 수원시,2024.04.18,7,0,10
경기 수원시,2024.04.19,13,0,15
경기 수원시,2024.04.20,10,0,18
경기 수원시,2024.04.21,17,0,22
경기 수원시,2024.04.22,18,0,43
경기 수원시,2024.04.23,8,0,9
경기 수원시,2024.04.24,12,0,17
경기 수원시,2024.04.25,12,0,13
경기 수원시,2024.04.26,13,0,17
경기 수원시,2024.04.27,11,0,18
경기 수원시,2024.04.28,12,0,22
경기 수원시,2024.04.29,14,0,22
경기 수원시,2024.04.30,14,0,21
경기 수원시,2024.05.01,8,0,13
경기 수원시,2024.05.02,9,0,11
경기 수원시,2024.05.03,12,0,14
경기 수원시,2024.05.04,8,0,15
경기 수원시,2024.05.05,8,0,16
경기 수원시,2024.05.06,5,0,8
경기 수원시,2024.05.07,18,1,22
경기 수원시,2024.05.08,21,0,28
경기 수원시,2024.05.09,9,0,13
경기 수원시,2024.05.10,10,0,11
경기 수원시,2024.05.11,11,0,16
경기 수원시,2024.05.12,11,0,15
경기 수원시,2024.05.13,17,0,20
경기 수원시,2024.05.14,20,0,29
경기 수원시,2024.05.15,6,0,11
경기 수원시,2024.05.16,6,0,8
경기 수원시,2024.05.17,9,0,17
경기 수원시,2024.05.18,8,0,11
경기 수원시,2024.05.19,7,0,8
경기 수원시,2024.05.20,10,0,13
경기 수원시,2024.05.21,22,0,27
경기 수원시,2024.05.22,13,0,16
경기 수원시,2024.05.23,8,0,12
경기 수원시,2024.05.24,14,0,19
경기 수원시,2024.05.25,8,0,12
경기 수원시,2024.05.26,7,0,8
경기 수원시,2024.05.27,16,0,24
경기 수원시,2024.05.28,27,0,67
경기 수원시,2024.05.29,18,0,20
경기 수원시,2024.05.30,12,0,14
경기 수원시,2024.05.31,17,0,31
경기 수원시,2024.06.01,14,0,25
경기 수원시,2024.06.02,8,0,15
경기 수원시,2024.06.03,13,0,17
경기 수원시,2024.06.04,17,0,20
경기 수원시,2024.06.05,15,0,17
경기 수원시,2024.06.06,7,0,7
경기 수원시,2024.06.07,12,1,14
경기 수원시,2024.06.08,10,0,16
경기 수원시,2024.06.09,10,0,17
경기 수원시,2024.06.10,10,0,13
경기 수원시,2024.06.11,16,0,18
경기 수원시,2024.06.12,20,0,29
경기 수원시,2024.06.13,8,0,8
경기 수원시,2024.06.14,11,0,13
경기 수원시,2024.06.15,15,1,19
경기 수원시,2024.06.16,11,0,15
경기 수원시,2024.06.17,15,0,19
경기 수원시,2024.06.18,14,0,18
경기 수원시,2024.06.19,8,0,8
경기 수원시,2024.06.20,17,0,22
경기 수원시,2024.06.21,16,0,18
경기 수원시,2024.06.22,16,0,25
경기 수원시,2024.06.23,8,0,10
경기 수원시,2024.06.24,18,0,21
경기 수원시,2024.06.25,11,0,13
경기 수원시,2024.06.26,12,0,14
경기 수원시,2024.06.27,12,0,19
경기 수원시,2024.06.28,6,0,9
경기 수원시,2024.06.29,15,0,34
경기 수원시,2024.06.30,8,0,16
경기 수원시,2024.07.01,16,0,19
경기 수원시,2024.07.02,17,0,22
경기 수원시,2024.07.03,8,0,10
경기 수원시,2024.07.04,12,0,18
경기 수원시,2024.07.05,17,0,22
경기 수원시,2024.07.06,13,0,19
경기 수원시,2024.07.07,9,0,12
경기 수원시,2024.07.08,13,0,20
경기 수원시,2024.07.09,18,0,34
경기 수원시,2024.07.10,12,0,14
경기 수원시,2024.07.11,8,0,8
경기 수원시,2024.07.12,15,0,21
경기 수원시,2024.07.13,9,0,12
경기 수원시,2024.07.14,19,0,20
경기 수원시,2024.07.15,13,0,13
경기 수원시,2024.07.16,21,0,27
경기 수원시,2024.07.17,9,0,21
경기 수원시,2024.07.18,16,0,21
경기 수원시,2024.07.19,9,0,15
경기 수원시,2024.07.20,10,0,12
경기 수원시,2024.07.21,6,0,12
경기 수원시,2024.07.22,11,0,16
경기 수원시,2024.07.23,17,0,20
경기 수원시,2024.07.24,12,0,20
경기 수원시,2024.07.25,11,0,20
경기 수원시,2024.07.26,16,1,23
경기 수원시,2024.07.27,13,0,17
경기 수원시,2024.07.28,6,0,8
경기 수원시,2024.07.29,7,0,9
경기 수원시,2024.07.30,11,0,21
경기 수원시,2024.07.31,14,0,20
경기 수원시,2024.08.01,12,0,19
경기 수원시,2024.08.02,7,0,22
경기 수원시,2024.08.03,11,0,14
경기 수원시,2024.08.04,9,0,10
경기 수원시,2024.08.05,17,0,22
경기 수원시,2024.08.06,8,0,8
경기 수원시,2024.08.07,17,1,25
경기 수원시,2024.08.08,11,0,17
경기 수원시,2024.08.09,9,0,11
경기 수원시,2024.08.10,15,0,21
경기 수원시,2024.08.11,10,0,13
경기 수원시,2024.08.12,8,0,8
경기 수원시,2024.08.13,14,0,23
경기 수원시,2024.08.14,12,0,19
경기 수원시,2024.08.15,5,0,9
경기 수원시,2024.08.16,16,0,21
경기 수원시,2024.08.17,6,0,8
경기 수원시,2024.08.18,8,1,10
경기 수원시,2024.08.19,10,0,13
경기 수원시,2024.08.20,13,0,19
경기 수원시,2024.08.21,8,0,10
경기 수원시,2024.08.22,20,0,28
경기 수원시,2024.08.23,13,0,19
경기 수원시,2024.08.24,10,0,15
경기 수원시,2024.08.25,9,0,15
경기 수원시,2024.08.26,15,1,18
경기 수원시,2024.08.27,11,0,12
경기 수원시,2024.08.28,10,0,10
경기 수원시,2024.08.29,12,0,15
경기 수원시,2024.08.30,17,0,21
경기 수원시,2024.08.31,18,0,24
경기 수원시,2024.09.01,9,0,11
경기 수원시,2024.09.02,12,0,13
경기 수원시,2024.09.03,17,0,23
경기 수원시,2024.09.04,18,0,23
경기 수원시,2024.09.05,10,0,11
경기 수원시,2024.09.06,14,0,15
경기 수원시,2024.09.07,14,0,18
경기 수원시,2024.09.08,8,0,10
경기 수원시,2024.09.09,14,1,19
경기 수원시,2024.09.10,18,0,23
경기 수원시,2024.09.11,17,0,27
경기 수원시,2024.09.12,12,0,16
경기 수원시,2024.09.13,23,0,30
경기 수원시,2024.09.14,8,0,8
경기 수원시,2024.09.15,12,1,22
경기 수원시,2024.09.16,6,0,6
