지역,날짜,사고,사망,부상
광주 북구,2023.07.29,9,0,29
광주 북구,2023.07.30,1,0,3
광주 북구,2023.07.31,6,0,8
광주 북구,2023.08.01,6,0,9
광주 북구,2023.08.02,7,0,14
광주 북구,2023.08.03,4,0,10
광주 북구,2023.08.04,15,0,28
광주 북구,2023.08.05,6,0,13
광주 북구,2023.08.06,5,0,7
광주 북구,2023.08.07,10,0,14
광주 북구,2023.08.08,4,0,5
광주 북구,2023.08.09,6,0,7
광주 북구,2023.08.10,3,0,3
광주 북구,2023.08.11,7,0,12
광주 북구,2023.08.12,4,0,5
광주 북구,2023.08.13,1,0,2
광주 북구,2023.08.14,2,0,2
광주 북구,2023.08.15,9,0,24
광주 북구,2023.08.16,4,0,9
광주 북구,2023.08.17,2,0,2
광주 북구,2023.08.18,11,0,14
광주 북구,2023.08.19,5,0,7
광주 북구,2023.08.20,6,0,8
광주 북구,2023.08.21,6,0,8
광주 북구,2023.08.22,9,0,14
광주 북구,2023.08.23,5,0,5
광주 북구,2023.08.24,5,2,6
광주 북구,2023.08.25,5,0,8
광주 북구,2023.08.26,6,0,9
광주 북구,2023.08.27,5,0,5
광주 북구,2023.08.28,7,0,12
광주 북구,2023.08.29,4,0,6
광주 북구,2023.08.30,7,0,7
광주 북구,2023.08.31,6,0,9
광주 북구,2023.09.01,6,1,6
광주 북구,2023.09.02,9,0,17
광주 북구,2023.09.03,4,0,5
광주 북구,2023.09.04,6,0,11
광주 북구,2023.09.05,6,0,6
광주 북구,2023.09.06,5,0,7
광주 북구,2023.09.07,8,0,10
광주 북구,2023.09.08,8,0,8
광주 북구,2023.09.09,8,1,17
광주 북구,2023.09.10,5,0,8
광주 북구,2023.09.11,2,0,2
광주 북구,2023.09.12,9,0,10
광주 북구,2023.09.13,6,0,8
광주 북구,2023.09.14,5,0,13
광주 북구,2023.09.15,7,0,12
광주 북구,2023.09.16,1,0,4
광주 북구,2023.09.17,1,0,3
광주 북구,2023.09.18,7,0,8
광주 북구,2023.09.19,9,0,11
광주 북구,2023.09.20,8,0,11
광주 북구,2023.09.21,9,0,12
광주 북구,2023.09.22,10,0,19
광주 북구,2023.09.23,7,0,17
광주 북구,2023.09.24,8,0,16
광주 북구,2023.09.25,6,0,6
광주 북구,2023.09.26,9,0,14
광주 북구,2023.09.27,7,0,9
광주 북구,2023.09.28,7,0,11
광주 북구,2023.09.29,5,0,13
광주 북구,2023.09.30,4,0,6
광주 북구,2023.10.01,5,0,9
광주 북구,2023.10.02,4,0,17
광주 북구,2023.10.03,6,0,12
광주 북구,2023.10.04,6,0,10
광주 북구,2023.10.05,10,0,15
광주 북구,2023.10.06,5,0,11
광주 북구,2023.10.07,4,0,5
광주 북구,2023.10.08,4,0,9
광주 북구,2023.10.09,3,0,4
광주 북구,2023.10.10,10,0,13
광주 북구,2023.10.11,4,0,4
광주 북구,2023.10.12,2,0,4
광주 북구,2023.10.13,10,0,14
광주 북구,2023.10.14,6,0,6
광주 북구,2023.10.15,4,0,12
광주 북구,2023.10.16,5,0,6
광주 북구,2023.10.17,9,0,11
광주 북구,2023.10.18,7,0,10
광주 북구,2023.10.19,4,0,5
광주 북구,2023.10.20,5,1,5
광주 북구,2023.10.21,3,0,4
광주 북구,2023.10.22,6,0,9
광주 북구,2023.10.23,3,0,6
광주 북구,2023.10.24,5,0,9
광주 북구,2023.10.25,8,0,9
광주 북구,2023.10.26,7,1,7
광주 북구,2023.10.27,9,0,15
광주 북구,2023.10.28,4,0,4
광주 북구,2023.10.29,6,0,10
광주 북구,2023.10.30,8,0,13
광주 북구,2023.10.31,6,0,7
광주 북구,2023.11.01,7,0,8
광주 북구,2023.11.02,9,0,21
광주 북구,2023.11.03,6,0,14
광주 북구,2023.11.04,9,0,18
광주 북구,2023.11.05,5,0,9
광주 북구,2023.11.06,3,0,4
광주 북구,2023.11.07,7,0,13
광주 북구,2023.11.08,4,0,4
광주 북구,2023.11.09,11,0,12
광주 북구,2023.11.10,3,0,6
광주 북구,2023.11.11,6,0,7
광주 북구,2023.11.12,9,0,13
광주 북구,2023.11.13,9,0,9
광주 북구,2023.11.14,2,0,2
광주 북구,2023.11.15,9,0,15
광주 북구,2023.11.16,5,0,8
광주 북구,2023.11.17,10,0,15
광주 북구,2023.11.18,8,0,9
광주 북구,2023.11.19,5,0,9
광주 북구,2023.11.20,5,0,6
광주 북구,2023.11.21,4,0,8
광주 북구,2023.11.22,5,0,8
광주 북구,2023.11.23,3,0,3
광주 북구,2023.11.24,9,1,11
광주 북구,2023.11.25,7,0,8
광주 북구,2023.11.26,1,0,1
광주 북구,2023.11.27,16,0,23
광주 북구,2023.11.28,8,0,10
광주 북구,2023.11.29,7,0,14
광주 북구,2023.11.30,6,0,7
광주 북구,2023.12.01,5,0,6
광주 북구,2023.12.02,5,0,9
광주 북구,2023.12.03,7,0,11
광주 북구,2023.12.04,7,1,7
광주 북구,2023.12.05,10,0,16
광주 북구,2023.12.06,8,0,9
광주 북구,2023.12.07,7,0,11
광주 북구,2023.12.08,6,0,11
광주 북구,2023.12.09,9,0,18
광주 북구,2023.12.10,2,0,2
광주 북구,2023.12.11,8,0,15
광주 북구,2023.12.12,5,0,6
광주 북구,2023.12.13,7,0,7
광주 북구,2023.12.14,8,0,12
광주 북구,2023.12.15,11,1,21
광주 북구,2023.12.16,7,0,9
광주 북구,2023.12.17,4,0,4
광주 북구,2023.12.18,5,0,5
광주 북구,2023.12.19,8,0,17
광주 북구,2023.12.20,1,0,1
광주 북구,2023.12.21,3,0,4
광주 북구,2023.12.22,11,0,19
광주 북구,2023.12.23,2,0,2
광주 북구,2023.12.24,1,0,2
광주 북구,2023.12.25,2,0,2
광주 북구,2023.12.26,6,0,7
광주 북구,2023.12.27,6,0,10
광주 북구,2023.12.28,8,0,18
광주 북구,2023.12.29,3,0,3
광주 북구,2023.12.30,5,0,11
광주 북구,2023.12.31,2,0,2
광주 서구,2023.01.01,3,0,7
광주 서구,2023.01.02,5,0,6
광주 서구,2023.01.03,4,0,6
광주 서구,2023.01.04,4,0,5
광주 서구,2023.01.05,1,0,1
광주 서구,2023.01.06,1,0,4
광주 서구,2023.01.07,5,0,6
광주 서구,2023.01.08,3,0,6
광주 서구,2023.01.09,2,0,2
광주 서구,2023.01.10,1,0,3
광주 서구,2023.01.11,7,0,13
광주 서구,2023.01.12,8,1,13
광주 서구,2023.01.13,2,0,2
광주 서구,2023.01.14,3,0,3
광주 서구,2023.01.15,7,0,16
광주 서구,2023.01.16,7,0,13
광주 서구,2023.01.17,5,0,7
광주 서구,2023.01.18,3,0,7
광주 서구,2023.01.19,4,0,4
광주 서구,2023.01.20,5,0,6
광주 서구,2023.01.21,2,0,2
광주 서구,2023.01.22,1,0,3
광주 서구,2023.01.23,3,0,6
광주 서구,2023.01.24,2,0,2
광주 서구,2023.01.25,1,0,1
광주 서구,2023.01.26,2,0,2
광주 서구,2023.01.27,2,0,2
광주 서구,2023.01.28,4,0,8
광주 서구,2023.01.29,2,0,2
광주 서구,2023.01.30,1,0,5
광주 서구,2023.01.31,3,0,5
광주 서구,2023.02.01,4,0,4
광주 서구,2023.02.02,2,0,6
광주 서구,2023.02.03,4,0,5
광주 서구,2023.02.05,3,0,3
광주 서구,2023.02.06,3,0,4
광주 서구,2023.02.07,6,0,8
광주 서구,2023.02.08,6,0,8
광주 서구,2023.02.09,1,0,2
광주 서구,2023.02.10,9,0,14
광주 서구,2023.02.11,4,0,7
광주 서구,2023.02.12,4,0,6
광주 서구,2023.02.13,3,0,5
광주 서구,2023.02.14,5,0,12
광주 서구,2023.02.15,7,0,16
광주 서구,2023.02.16,2,0,2
광주 서구,2023.02.17,1,0,1
광주 서구,2023.02.18,7,0,9
광주 서구,2023.02.19,3,0,10
광주 서구,2023.02.20,4,0,8
광주 서구,2023.02.21,4,0,6
광주 서구,2023.02.22,1,0,4
광주 서구,2023.02.23,6,0,9
광주 서구,2023.02.24,6,0,10
광주 서구,2023.02.25,8,0,15
광주 서구,2023.02.26,5,0,12
광주 서구,2023.02.27,4,0,6
광주 서구,2023.02.28,8,0,12
광주 서구,2023.03.01,2,0,2
광주 서구,2023.03.02,6,0,8
광주 서구,2023.03.03,3,0,6
광주 서구,2023.03.04,5,0,11
광주 서구,2023.03.05,2,0,8
광주 서구,2023.03.06,2,0,2
광주 서구,2023.03.07,3,0,5
광주 서구,2023.03.08,4,0,5
광주 서구,2023.03.09,2,0,2
광주 서구,2023.03.10,4,0,9
광주 서구,2023.03.11,4,1,4
광주 서구,2023.03.12,4,0,8
광주 서구,2023.03.13,6,0,11
광주 서구,2023.03.14,8,0,10
광주 서구,2023.03.15,5,0,8
광주 서구,2023.03.16,6,0,9
광주 서구,2023.03.17,6,0,7
광주 서구,2023.03.18,4,0,4
광주 서구,2023.03.19,2,0,4
광주 서구,2023.03.20,5,0,6
광주 서구,2023.03.21,5,0,6
광주 서구,2023.03.22,2,0,3
광주 서구,2023.03.23,11,0,14
광주 서구,2023.03.24,8,0,14
광주 서구,2023.03.25,5,0,7
광주 서구,2023.03.26,6,0,13
광주 서구,2023.03.27,3,0,4
광주 서구,2023.03.28,3,0,4
광주 서구,2023.03.29,6,0,9
광주 서구,2023.03.30,5,0,6
광주 서구,2023.03.31,9,0,27
광주 서구,2023.04.01,5,0,7
광주 서구,2023.04.02,3,0,4
광주 서구,2023.04.03,4,0,6
광주 서구,2023.04.04,6,0,8
광주 서구,2023.04.05,6,0,8
광주 서구,2023.04.06,5,0,11
광주 서구,2023.04.07,5,0,5
광주 서구,2023.04.08,8,0,16
광주 서구,2023.04.09,4,0,5
광주 서구,2023.04.10,3,0,3
광주 서구,2023.04.11,3,0,3
광주 서구,2023.04.12,3,0,3
광주 서구,2023.04.13,4,0,9
광주 서구,2023.04.14,6,0,10
광주 서구,2023.04.15,7,0,11
광주 서구,2023.04.16,4,0,5
광주 서구,2023.04.17,5,0,5
광주 서구,2023.04.18,5,0,7
광주 서구,2023.04.19,5,0,9
광주 서구,2023.04.20,2,0,4
광주 서구,2023.04.21,5,1,5
광주 서구,2023.04.22,7,0,8
광주 서구,2023.04.23,7,0,14
광주 서구,2023.04.24,1,0,1
광주 서구,2023.04.25,4,0,5
광주 서구,2023.04.26,3,0,3
광주 서구,2023.04.27,7,0,9
광주 서구,2023.04.28,5,0,7
광주 서구,2023.04.29,5,0,6
광주 서구,2023.04.30,3,0,6
광주 서구,2023.05.01,4,0,7
광주 서구,2023.05.02,9,0,14
광주 서구,2023.05.03,2,0,2
광주 서구,2023.05.04,4,0,7
광주 서구,2023.05.05,9,0,21
광주 서구,2023.05.06,3,0,3
광주 서구,2023.05.07,5,0,7
광주 서구,2023.05.08,6,0,8
광주 서구,2023.05.09,9,0,13
광주 서구,2023.05.10,3,0,4
광주 서구,2023.05.11,5,0,6
광주 서구,2023.05.12,2,0,3
광주 서구,2023.05.13,5,0,11
광주 서구,2023.05.14,5,0,8
광주 서구,2023.05.15,7,0,12
광주 서구,2023.05.16,3,0,5
광주 서구,2023.05.17,5,0,7
광주 서구,2023.05.18,11,0,17
광주 서구,2023.05.19,14,0,23
광주 서구,2023.05.20,5,0,12
광주 서구,2023.05.21,4,0,7
광주 서구,2023.05.22,6,0,8
광주 서구,2023.05.23,5,0,9
광주 서구,2023.05.24,5,0,6
광주 서구,2023.05.25,6,0,7
광주 서구,2023.05.26,6,0,8
광주 서구,2023.05.27,5,0,8
광주 서구,2023.05.28,4,0,6
광주 서구,2023.05.29,6,0,8
광주 서구,2023.05.30,5,0,11
광주 서구,2023.05.31,4,1,3
광주 서구,2023.06.01,4,0,4
광주 서구,2023.06.02,6,0,8
광주 서구,2023.06.03,3,0,3
광주 서구,2023.06.04,2,0,3
광주 서구,2023.06.05,6,0,13
광주 서구,2023.06.06,3,0,5
광주 서구,2023.06.07,3,0,6
광주 서구,2023.06.08,5,0,7
광주 서구,2023.06.09,9,0,13
광주 서구,2023.06.10,4,0,4
광주 서구,2023.06.11,4,0,4
광주 서구,2023.06.12,4,0,7
광주 서구,2023.06.13,6,0,8
광주 서구,2023.06.14,3,0,3
광주 서구,2023.06.15,6,0,9
광주 서구,2023.06.16,7,0,13
광주 서구,2023.06.17,8,0,14
광주 서구,2023.06.18,1,0,1
광주 서구,2023.06.19,4,0,6
광주 서구,2023.06.20,5,0,6
광주 서구,2023.06.21,2,0,4
광주 서구,2023.06.22,7,0,7
광주 서구,2023.06.23,3,0,5
광주 서구,2023.06.24,3,0,4
광주 서구,2023.06.25,3,0,4
광주 서구,2023.06.26,6,0,10
광주 서구,2023.06.27,5,0,9
광주 서구,2023.06.28,2,0,3
광주 서구,2023.06.29,4,0,6
광주 서구,2023.06.30,4,0,4
광주 서구,2023.07.01,1,0,1
광주 서구,2023.07.02,3,0,4
광주 서구,2023.07.03,6,0,7
광주 서구,2023.07.04,2,0,3
광주 서구,2023.07.05,7,0,12
광주 서구,2023.07.06,11,0,18
광주 서구,2023.07.07,8,0,13
광주 서구,2023.07.08,1,0,1
광주 서구,2023.07.09,2,0,3
광주 서구,2023.07.10,4,0,8
광주 서구,2023.07.11,4,0,5
광주 서구,2023.07.12,8,0,19
광주 서구,2023.07.13,8,0,16
광주 서구,2023.07.14,6,0,7
광주 서구,2023.07.15,4,0,9
광주 서구,2023.07.16,1,0,1
광주 서구,2023.07.17,6,1,5
광주 서구,2023.07.18,3,0,5
광주 서구,2023.07.19,3,0,4
광주 서구,2023.07.20,5,0,6
광주 서구,2023.07.21,5,0,7
광주 서구,2023.07.22,4,0,5
광주 서구,2023.07.23,7,0,14
광주 서구,2023.07.24,7,0,8
광주 서구,2023.07.25,3,0,3
광주 서구,2023.07.26,8,0,16
광주 서구,2023.07.27,3,0,4
광주 서구,2023.07.28,8,0,13
광주 서구,2023.07.29,6,0,11
광주 서구,2023.07.30,4,0,5
광주 서구,2023.07.31,6,0,10
광주 서구,2023.08.01,4,0,6
광주 서구,2023.08.02,7,0,10
광주 서구,2023.08.03,6,0,13
광주 서구,2023.08.04,7,0,13
광주 서구,2023.08.05,3,0,3
광주 서구,2023.08.06,2,0,4
광주 서구,2023.08.08,6,0,8
광주 서구,2023.08.09,4,0,11
광주 서구,2023.08.10,6,1,7
광주 서구,2023.08.11,7,0,8
광주 서구,2023.08.12,7,0,8
광주 서구,2023.08.13,4,0,7
광주 서구,2023.08.14,8,0,10
광주 서구,2023.08.15,3,0,4
광주 서구,2023.08.16,2,0,3
광주 서구,2023.08.17,6,0,7
광주 서구,2023.08.18,5,0,7
광주 서구,2023.08.19,7,0,16
광주 서구,2023.08.20,3,0,7
광주 서구,2023.08.21,4,0,7
광주 서구,2023.08.22,6,0,7
광주 서구,2023.08.23,5,0,10
광주 서구,2023.08.24,4,0,5
광주 서구,2023.08.25,6,0,9
광주 서구,2023.08.26,3,0,5
광주 서구,2023.08.27,5,0,10
광주 서구,2023.08.28,5,0,6
광주 서구,2023.08.29,11,0,16
광주 서구,2023.08.30,2,0,2
광주 서구,2023.08.31,4,0,7
광주 서구,2023.09.01,6,0,7
광주 서구,2023.09.02,5,0,8
광주 서구,2023.09.03,5,0,9
광주 서구,2023.09.04,4,0,7
광주 서구,2023.09.05,7,0,12
광주 서구,2023.09.06,4,0,7
광주 서구,2023.09.07,7,0,9
광주 서구,2023.09.08,6,0,10
광주 서구,2023.09.09,12,0,21
광주 서구,2023.09.10,6,0,6
광주 서구,2023.09.11,3,0,7
광주 서구,2023.09.12,4,0,8
광주 서구,2023.09.13,7,0,8
광주 서구,2023.09.14,7,0,11
광주 서구,2023.09.15,6,0,9
광주 서구,2023.09.16,2,0,4
광주 서구,2023.09.17,8,0,19
광주 서구,2023.09.18,5,0,5
광주 서구,2023.09.19,5,0,10
광주 서구,2023.09.20,5,0,6
광주 서구,2023.09.21,4,0,6
광주 서구,2023.09.22,9,0,12
광주 서구,2023.09.23,4,0,8
광주 서구,2023.09.24,3,0,5
광주 서구,2023.09.25,6,0,8
