,game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,end_time,home_team_win,match_type,audience
258,259,SU03,야구,2023-05-14,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,15470.0
259,260,SO04,야구,2023-05-14,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,5634.0
260,261,DG03,야구,2023-05-16,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9112.0
261,262,SO05,야구,2023-05-16,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8567.0
262,263,DJ02,야구,2023-05-16,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6138.0
263,264,SO04,야구,2023-05-16,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5662.0
264,265,CW01,야구,2023-05-16,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4113.0
265,266,DG03,야구,2023-05-17,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10979.0
266,267,SO05,야구,2023-05-17,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9838.0
267,268,DJ02,야구,2023-05-17,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6269.0
268,269,SO04,야구,2023-05-17,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5232.0
269,270,CW01,야구,2023-05-17,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4344.0
270,271,DG03,야구,2023-05-18,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
271,272,SO05,야구,2023-05-18,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9155.0
272,273,DJ02,야구,2023-05-18,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6116.0
273,274,SO04,야구,2023-05-18,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5742.0
274,275,CW01,야구,2023-05-18,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
275,276,SO05,야구,2023-05-19,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,19798.0
276,277,SU03,야구,2023-05-19,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6817.0
277,278,BS02,야구,2023-05-19,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,19011.0
278,279,CW01,야구,2023-05-19,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8493.0
279,280,GJ02,야구,2023-05-19,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11290.0
280,281,SO05,야구,2023-05-20,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,23750.0
281,282,SU03,야구,2023-05-20,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,13253.0
282,283,BS02,야구,2023-05-20,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,22990.0
283,284,CW01,야구,2023-05-20,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,14870.0
284,285,GJ02,야구,2023-05-20,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,19030.0
285,286,SO05,야구,2023-05-21,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,22054.0
286,287,SU03,야구,2023-05-21,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,10521.0
287,288,BS02,야구,2023-05-21,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,22990.0
288,289,CW01,야구,2023-05-21,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,10910.0
289,290,GJ02,야구,2023-05-21,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,14617.0
290,291,DJ02,야구,2023-05-23,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6376.0
291,292,IC02,야구,2023-05-23,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12508.0
292,293,BS02,야구,2023-05-23,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,15047.0
293,294,SO05,야구,2023-05-23,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10733.0
294,295,SU03,야구,2023-05-23,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4203.0
295,296,DJ02,야구,2023-05-24,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7004.0
296,297,IC02,야구,2023-05-24,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,16829.0
297,298,BS02,야구,2023-05-24,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,14244.0
298,299,SO05,야구,2023-05-24,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11108.0
299,300,SU03,야구,2023-05-24,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5173.0
300,301,DJ02,야구,2023-05-25,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8186.0
301,302,IC02,야구,2023-05-25,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,17575.0
302,303,BS02,야구,2023-05-25,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,15221.0
303,304,SO05,야구,2023-05-25,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11005.0
304,305,SU03,야구,2023-05-25,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5235.0
305,306,CW01,야구,2023-05-26,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5952.0
306,307,DG03,야구,2023-05-26,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12874.0
307,308,GJ02,야구,2023-05-26,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10954.0
308,309,SO04,야구,2023-05-26,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11692.0
309,310,SO05,야구,2023-05-26,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10428.0
310,311,CW01,야구,2023-05-27,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,9558.0
311,312,DG03,야구,2023-05-27,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,17305.0
312,313,GJ02,야구,2023-05-27,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,17931.0
313,314,SO04,야구,2023-05-27,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,16000.0
314,315,SO05,야구,2023-05-27,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,
315,316,CW01,야구,2023-05-28,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,
316,317,DG03,야구,2023-05-28,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,14523.0
317,318,GJ02,야구,2023-05-28,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,17015.0
318,319,SO04,야구,2023-05-28,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,16000.0
319,320,SO05,야구,2023-05-28,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,
320,321,GJ02,야구,2023-05-30,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5352.0
321,322,SO05,야구,2023-05-30,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20330.0
322,323,CW01,야구,2023-05-30,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,3180.0
323,324,IC02,야구,2023-05-30,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10232.0
324,325,DJ02,야구,2023-05-30,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4486.0
325,326,GJ02,야구,2023-05-31,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7244.0
326,327,SO05,야구,2023-05-31,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,21269.0
327,328,CW01,야구,2023-05-31,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4180.0
328,329,IC02,야구,2023-05-31,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10745.0
329,330,DJ02,야구,2023-05-31,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4384.0
330,331,GJ02,야구,2023-06-01,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
331,332,SO05,야구,2023-06-01,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,22020.0
332,333,CW01,야구,2023-06-01,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
333,334,IC02,야구,2023-06-01,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9028.0
334,335,DJ02,야구,2023-06-01,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5040.0
335,336,BS02,야구,2023-06-02,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,18996.0
336,337,SO05,야구,2023-06-02,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10238.0
337,338,SU03,야구,2023-06-02,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5157.0
338,339,DJ02,야구,2023-06-02,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6675.0
339,340,IC02,야구,2023-06-02,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12533.0
340,341,BS02,야구,2023-06-03,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,22990.0
341,342,SO05,야구,2023-06-03,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,18890.0
342,343,SU03,야구,2023-06-03,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,12155.0
343,344,DJ02,야구,2023-06-03,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,12000.0
344,345,IC02,야구,2023-06-03,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,19071.0
345,346,BS02,야구,2023-06-04,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,22990.0
346,347,SO05,야구,2023-06-04,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,15096.0
347,348,SU03,야구,2023-06-04,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,10239.0
348,349,DJ02,야구,2023-06-04,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,12000.0
349,350,IC02,야구,2023-06-04,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,17007.0
350,351,SO05,야구,2023-06-06,화,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,21146.0
351,352,SO04,야구,2023-06-06,화,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,14903.0
352,353,GJ02,야구,2023-06-06,화,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,15130.0
353,354,BS02,야구,2023-06-06,화,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,20441.0
354,355,DG03,야구,2023-06-06,화,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,14639.0
355,356,SO05,야구,2023-06-07,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8497.0
356,357,BS02,야구,2023-06-07,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10066.0
357,358,SO04,야구,2023-06-07,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5390.0
358,359,DG03,야구,2023-06-07,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7119.0
359,360,GJ02,야구,2023-06-07,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7569.0
360,361,SO05,야구,2023-06-08,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8509.0
361,362,BS02,야구,2023-06-08,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10504.0
362,363,SO04,야구,2023-06-08,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6076.0
363,364,DG03,야구,2023-06-08,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5989.0
364,365,GJ02,야구,2023-06-08,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6646.0
365,366,SO05,야구,2023-06-09,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,16250.0
366,367,DJ02,야구,2023-06-09,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6005.0
367,368,DG03,야구,2023-06-09,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,15893.0
368,369,CW01,야구,2023-06-09,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5110.0
369,370,SU03,야구,2023-06-09,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5033.0
370,371,SO05,야구,2023-06-10,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,22233.0
371,372,DJ02,야구,2023-06-10,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,11072.0
372,373,DG03,야구,2023-06-10,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,24000.0
373,374,CW01,야구,2023-06-10,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,11026.0
374,375,SU03,야구,2023-06-10,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,9622.0
375,376,SO05,야구,2023-06-11,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,18623.0
376,377,DJ02,야구,2023-06-11,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,7601.0
377,378,DG03,야구,2023-06-11,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,18496.0
378,379,CW01,야구,2023-06-11,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,7210.0
379,380,SU03,야구,2023-06-11,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,6806.0
380,381,BS02,야구,2023-06-13,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,16007.0
381,382,SO04,야구,2023-06-13,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7834.0
382,383,IC02,야구,2023-06-13,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6568.0
383,384,CW01,야구,2023-06-13,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,3699.0
384,385,SO05,야구,2023-06-13,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11103.0
385,386,BS02,야구,2023-06-14,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10803.0
386,387,SO04,야구,2023-06-14,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8016.0
387,388,IC02,야구,2023-06-14,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6579.0
388,389,CW01,야구,2023-06-14,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,3154.0
389,390,SO05,야구,2023-06-14,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11725.0
390,391,BS02,야구,2023-06-15,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12594.0
391,392,SO04,야구,2023-06-15,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8528.0
392,393,IC02,야구,2023-06-15,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6736.0
393,394,CW01,야구,2023-06-15,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,3633.0
394,395,SO05,야구,2023-06-15,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12023.0
395,396,IC02,야구,2023-06-16,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,18013.0
396,397,GJ02,야구,2023-06-16,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,10170.0
397,398,SO05,야구,2023-06-16,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,18826.0
398,399,SU03,야구,2023-06-16,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6998.0
399,400,DJ02,야구,2023-06-16,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7005.0
400,401,IC02,야구,2023-06-17,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,23000.0
401,402,GJ02,야구,2023-06-17,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,15992.0
402,403,SO05,야구,2023-06-17,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,22878.0
403,404,SU03,야구,2023-06-17,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,14935.0
404,405,DJ02,야구,2023-06-17,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,11008.0
405,406,IC02,야구,2023-06-18,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,19156.0
406,407,GJ02,야구,2023-06-18,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,13967.0
407,408,SO05,야구,2023-06-18,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,19038.0
408,409,SU03,야구,2023-06-18,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,10137.0
409,410,DJ02,야구,2023-06-18,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,8163.0
410,411,DJ02,야구,2023-06-20,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5451.0
411,412,CW01,야구,2023-06-20,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,3433.0
412,413,SU03,야구,2023-06-20,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5773.0
413,414,SO05,야구,2023-06-20,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6186.0
414,415,DG03,야구,2023-06-20,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7667.0
415,416,DJ02,야구,2023-06-21,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5207.0
416,417,CW01,야구,2023-06-21,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,3571.0
417,418,SU03,야구,2023-06-21,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6024.0
418,419,SO05,야구,2023-06-21,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5473.0
419,420,DG03,야구,2023-06-21,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7453.0
420,421,DJ02,야구,2023-06-22,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7675.0
421,422,CW01,야구,2023-06-22,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4997.0
422,423,SU03,야구,2023-06-22,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7861.0
423,424,SO05,야구,2023-06-22,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7291.0
424,425,DG03,야구,2023-06-22,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10176.0
425,426,CW01,야구,2023-06-23,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6376.0
426,427,GJ02,야구,2023-06-23,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,9018.0
427,428,SO05,야구,2023-06-23,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,21089.0
428,429,SO04,야구,2023-06-23,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7316.0
429,430,IC02,야구,2023-06-23,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12744.0
430,431,CW01,야구,2023-06-24,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,13791.0
431,432,GJ02,야구,2023-06-24,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,14043.0
432,433,SO05,야구,2023-06-24,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,23750.0
433,434,SO04,야구,2023-06-24,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,11717.0
434,435,IC02,야구,2023-06-24,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,20062.0
435,436,SO04,야구,2023-06-25,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,9549.0
436,437,CW01,야구,2023-06-25,일,,0 days 17:00:00,0 days 20:00:00,0,,
437,438,GJ02,야구,2023-06-25,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,
438,439,SO05,야구,2023-06-25,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,20846.0
439,440,IC02,야구,2023-06-25,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,14722.0
440,441,DJ02,야구,2023-06-27,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4625.0
441,442,IC02,야구,2023-06-27,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12244.0
442,443,SO05,야구,2023-06-27,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5302.0
443,444,BS02,야구,2023-06-27,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11654.0
444,445,GJ02,야구,2023-06-27,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5349.0
445,446,DJ02,야구,2023-06-28,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5007.0
446,447,IC02,야구,2023-06-28,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11045.0
447,448,SO05,야구,2023-06-28,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5400.0
448,449,BS02,야구,2023-06-28,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,13787.0
449,450,GJ02,야구,2023-06-28,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4816.0
450,451,DJ02,야구,2023-06-29,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
451,452,IC02,야구,2023-06-29,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
452,453,SO05,야구,2023-06-29,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
453,454,BS02,야구,2023-06-29,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
454,455,GJ02,야구,2023-06-29,목,,0 days 18:30:00,0 days 21:30:00,0,,
455,456,DG03,야구,2023-06-30,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,8114.0
456,457,SO05,야구,2023-06-30,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20568.0
457,458,SU03,야구,2023-06-30,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4596.0
458,459,US03,야구,2023-06-30,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,6894.0
459,460,SO04,야구,2023-06-30,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,7164.0
460,461,DG03,야구,2023-07-01,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,18151.0
461,462,SO05,야구,2023-07-01,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,23750.0
462,463,SU03,야구,2023-07-01,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,9551.0
463,464,US03,야구,2023-07-01,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,10013.0
464,465,SO04,야구,2023-07-01,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,10836.0
465,466,SO04,야구,2023-07-02,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,9512.0
466,467,DG03,야구,2023-07-02,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,12395.0
467,468,SO05,야구,2023-07-02,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,20959.0
468,469,SU03,야구,2023-07-02,일,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,5406.0
469,470,US03,야구,2023-07-02,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,7588.0
470,471,IC02,야구,2023-07-04,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
471,472,SO05,야구,2023-07-04,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
472,473,DJ02,야구,2023-07-04,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
473,474,SO04,야구,2023-07-04,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4474.0
474,475,PH02,야구,2023-07-04,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4182.0
475,476,IC02,야구,2023-07-05,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,13025.0
476,477,SO05,야구,2023-07-05,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,9707.0
477,478,DJ02,야구,2023-07-05,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7760.0
478,479,SO04,야구,2023-07-05,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4027.0
479,480,PH02,야구,2023-07-05,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5902.0
