날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2023.02.15,수,19:00,안양 정관장 아레나,안양 정관장,89,창원 LG,67,True,정규시즌
2023.02.16,목,19:00,대구체육관,대구 한국가스공사,77,울산 현대모비스,84,False,정규시즌
2023.02.16,목,19:00,잠실실내체육관,서울 삼성,113,서울 SK,115,False,정규시즌
2023.02.17,금,19:00,창원체육관,창원 LG,85,고양 캐롯,68,True,정규시즌
2023.02.17,금,19:00,안양 정관장 아레나,안양 정관장,88,부산 KCC,79,True,정규시즌
2023.02.18,토,14:00,원주종합체육관,원주 DB,73,서울 SK,92,False,정규시즌
2023.02.18,토,14:00,잠실실내체육관,서울 삼성,66,대구 한국가스공사,89,False,정규시즌
2023.02.18,토,16:00,울산동천체육관,울산 현대모비스,69,수원 KT,59,True,정규시즌
2023.02.19,일,14:00,고양 소노 아레나,고양 캐롯,92,서울 삼성,86,True,정규시즌
2023.02.19,일,14:00,대구체육관,대구 한국가스공사,81,부산 KCC,79,True,정규시즌
2023.02.19,일,16:00,잠실학생체육관,서울 SK,85,안양 정관장,79,True,정규시즌
2023.02.23,목,19:00,전주실내체육관,부산 KCC,73,서울 SK,68,True,정규시즌
2023.02.25,토,14:00,원주종합체육관,원주 DB,71,부산 KCC,75,False,정규시즌
2023.02.26,일,14:00,안양 정관장 아레나,안양 정관장,73,대구 한국가스공사,64,True,정규시즌
2023.03.01,수,14:00,전주실내체육관,부산 KCC,79,서울 삼성,73,True,정규시즌
2023.03.01,수,14:00,대구체육관,대구 한국가스공사,83,고양 캐롯,76,True,정규시즌
2023.03.01,수,16:00,수원 KT 아레나,수원 KT,77,원주 DB,65,True,정규시즌
2023.03.02,목,19:00,울산동천체육관,울산 현대모비스,80,창원 LG,94,False,정규시즌
2023.03.04,토,14:00,원주종합체육관,원주 DB,81,대구 한국가스공사,78,True,정규시즌
2023.03.04,토,14:00,고양 소노 아레나,고양 캐롯,80,부산 KCC,60,True,정규시즌
2023.03.04,토,16:00,잠실실내체육관,서울 삼성,88,울산 현대모비스,92,False,정규시즌
2023.03.04,토,16:00,창원체육관,창원 LG,84,수원 KT,67,True,정규시즌
2023.03.07,화,19:00,원주종합체육관,원주 DB,91,고양 캐롯,96,False,정규시즌
2023.03.08,수,19:00,잠실학생체육관,서울 SK,94,수원 KT,91,True,정규시즌
2023.03.09,목,19:00,전주실내체육관,부산 KCC,57,창원 LG,87,False,정규시즌
2023.03.09,목,19:00,대구체육관,대구 한국가스공사,86,고양 캐롯,80,True,정규시즌
2023.03.10,금,19:00,울산동천체육관,울산 현대모비스,75,서울 SK,85,False,정규시즌
2023.03.10,금,19:00,잠실실내체육관,서울 삼성,82,안양 정관장,79,True,정규시즌
2023.03.11,토,15:00,고양 소노 아레나,고양 캐롯,92,창원 LG,83,True,정규시즌
2023.03.11,토,15:00,전주실내체육관,부산 KCC,84,원주 DB,64,True,정규시즌
2023.03.11,토,17:00,대구체육관,대구 한국가스공사,83,수원 KT,86,False,정규시즌
2023.03.12,일,15:00,전주실내체육관,부산 KCC,78,서울 삼성,75,True,정규시즌
2023.03.12,일,15:00,잠실학생체육관,서울 SK,74,안양 정관장,73,True,정규시즌
2023.03.12,일,17:00,원주종합체육관,원주 DB,66,울산 현대모비스,84,False,정규시즌
2023.03.13,월,19:00,수원 KT 아레나,수원 KT,72,고양 캐롯,76,False,정규시즌
2023.03.14,화,19:00,울산동천체육관,울산 현대모비스,86,대구 한국가스공사,75,True,정규시즌
2023.03.15,수,19:00,고양 소노 아레나,고양 캐롯,67,부산 KCC,76,False,정규시즌
2023.03.16,목,19:00,잠실실내체육관,서울 삼성,58,원주 DB,71,False,정규시즌
2023.03.16,목,19:00,안양 정관장 아레나,안양 정관장,75,창원 LG,76,False,정규시즌
2023.03.17,금,19:00,대구체육관,대구 한국가스공사,105,서울 SK,107,False,정규시즌
2023.03.17,금,19:00,울산동천체육관,울산 현대모비스,79,부산 KCC,68,True,정규시즌
2023.03.18,토,15:00,잠실실내체육관,서울 삼성,76,창원 LG,77,False,정규시즌
2023.03.18,토,17:00,원주종합체육관,원주 DB,68,고양 캐롯,57,True,정규시즌
2023.03.18,토,17:00,안양 정관장 아레나,안양 정관장,76,수원 KT,68,True,정규시즌
2023.03.19,일,17:00,잠실실내체육관,서울 삼성,72,서울 SK,78,False,정규시즌
2023.03.19,일,17:00,수원 KT 아레나,수원 KT,77,울산 현대모비스,92,False,정규시즌
2023.03.19,일,19:00,창원체육관,창원 LG,59,원주 DB,65,False,정규시즌
2023.03.20,월,19:00,안양 정관장 아레나,안양 정관장,98,부산 KCC,74,True,정규시즌
2023.03.21,화,19:00,울산동천체육관,울산 현대모비스,98,서울 삼성,80,True,정규시즌
2023.03.22,수,19:00,잠실학생체육관,서울 SK,88,고양 캐롯,73,True,정규시즌
2023.03.23,목,19:00,창원체육관,창원 LG,83,대구 한국가스공사,79,True,정규시즌
2023.03.23,목,19:00,원주종합체육관,원주 DB,82,수원 KT,70,True,정규시즌
2023.03.24,금,19:00,잠실학생체육관,서울 SK,95,부산 KCC,91,True,정규시즌
2023.03.24,금,19:00,울산동천체육관,울산 현대모비스,94,안양 정관장,89,True,정규시즌
2023.03.25,토,17:00,수원 KT 아레나,수원 KT,80,창원 LG,85,False,정규시즌
2023.03.25,토,17:00,잠실실내체육관,서울 삼성,66,고양 캐롯,88,False,정규시즌
2023.03.25,토,19:00,원주종합체육관,원주 DB,84,대구 한국가스공사,83,True,정규시즌
2023.03.26,일,17:00,전주실내체육관,부산 KCC,89,수원 KT,88,True,정규시즌
2023.03.26,일,17:00,창원체육관,창원 LG,69,서울 SK,74,False,정규시즌
2023.03.26,일,19:00,안양 정관장 아레나,안양 정관장,76,원주 DB,71,True,정규시즌
2023.03.27,월,19:00,고양 소노 아레나,고양 캐롯,83,울산 현대모비스,88,False,정규시즌
2023.03.27,월,19:00,잠실실내체육관,서울 삼성,78,대구 한국가스공사,57,True,정규시즌
2023.03.29,수,19:00,잠실학생체육관,서울 SK,86,원주 DB,75,True,정규시즌
2023.03.29,수,19:00,창원체육관,창원 LG,97,울산 현대모비스,88,True,정규시즌
2023.03.29,수,19:00,수원 KT 아레나,수원 KT,84,서울 삼성,81,True,정규시즌
2023.03.29,수,19:00,전주실내체육관,부산 KCC,57,대구 한국가스공사,75,False,정규시즌
2023.03.29,수,19:00,고양 소노 아레나,고양 캐롯,101,안양 정관장,72,False,정규시즌
2023.04.02,일,18:00,울산동천체육관,울산 현대모비스,86,고양 캐롯,71,True,플레이오프
2023.04.03,월,19:00,잠실학생체육관,서울 SK,89,부산 KCC,73,True,플레이오프
2023.04.04,화,19:00,울산동천체육관,울산 현대모비스,79,고양 캐롯,86,False,플레이오프
2023.04.05,수,19:00,잠실학생체육관,서울 SK,98,부산 KCC,92,True,플레이오프
2023.04.06,목,19:00,고양 소노 아레나,고양 캐롯,69,울산 현대모비스,84,False,플레이오프
2023.04.07,금,19:00,전주실내체육관,부산 KCC,72,서울 SK,77,False,플레이오프
2023.04.08,토,14:00,고양 소노 아레나,고양 캐롯,87,울산 현대모비스,80,True,플레이오프
2023.04.10,월,19:00,울산동천체육관,울산 현대모비스,71,고양 캐롯,77,False,플레이오프
2023.04.13,목,19:00,안양 정관장 아레나,안양 정관장,99,고양 캐롯,43,True,플레이오프
2023.04.14,금,19:00,창원체육관,창원 LG,68,서울 SK,73,False,플레이오프
2023.04.15,토,14:00,안양 정관장 아레나,안양 정관장,75,고양 캐롯,89,False,플레이오프
2023.04.16,일,18:00,창원체육관,창원 LG,91,서울 SK,92,False,플레이오프
2023.04.17,월,19:00,고양 소노 아레나,고양 캐롯,72,안양 정관장,76,False,플레이오프
2023.04.18,화,19:00,잠실학생체육관,서울 SK,85,창원 LG,84,True,플레이오프
2023.04.19,수,19:00,고양 소노 아레나,고양 캐롯,61,안양 정관장,89,False,플레이오프
2023.04.25,화,19:00,안양 정관장 아레나,안양 정관장,69,서울 SK,77,False,챔피언결정전
2023.04.27,목,19:00,안양 정관장 아레나,안양 정관장,81,서울 SK,67,True,챔피언결정전
2023.04.29,토,14:00,잠실학생체육관,서울 SK,70,안양 정관장,81,False,챔피언결정전
2023.05.01,월,19:00,잠실학생체육관,서울 SK,100,안양 정관장,91,False,챔피언결정전
2023.05.03,수,19:00,잠실학생체육관,서울 SK,66,안양 정관장,60,True,챔피언결정전
